claim_id,claim_short,paper_id,year,title,modality,evidence_type,where_in_paper,supporting_excerpt,why_it_supports,metric_terms,terminology_terms,cross_domain_note,confidence,source_path,source_locator
C2,Metric usage,O_ISAC_056,20XX,,VLC,Text,Body,"... is asymptotically normal with mean $\hat{r_{sMP}}$ and variance $\Sigma_n$ , where $\Sigma_n$ is the inverse of the Fisher information matrix (FIM). Therefore, MAP estimate $\hat{r_{sMAP}}$ , which is the mode of the (15), converges to the mean of the (15) $\hat{r_{sMP}}$ . A. MAP-Based Achie...",Uses metric related to 'FIM'.,FIM,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_056\O_ISAC_056.md,char_offset_19466
C2,Metric usage,O_ISAC_056,20XX,,VLC,Text,Body,"...h unbiased estimators and asymptotically large numbers of receive antennas. To clarify that the input distribution determines the tradeoff across the Pareto boundary of the C-D region, we propose two algorithms: *i*) an iterative Blahut-Arimoto algorithm (BAA)-type method, and *ii*) a memory-efficient clo...",Uses metric related to 'Pareto'.,Pareto,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_056\O_ISAC_056.md,char_offset_1290
C2,Metric usage,O_ISAC_057,20XX,,VLC,Text,Body,"...keying (OOK) signal is directly modulated onto the amplitude envelop of LFMCW signal for wireless communication. In proof-of-concept experiments, the range resolution for radar detection and data rate for wireless communication can achieve 1.8-cm and of 1-Gbit/s respectively. ### II. PRINCIPLE Figure 1(a) shows t...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_057\O_ISAC_057.md,char_offset_3477
C2,Metric usage,O_ISAC_058,20XX,,Photo-THz,Text,Body,"...rrelation peaks in the spectrum. The relationship between the peak frequency and target distance can be represented as <span id=""page-6-1""></span> $$\Delta R = \frac{cT_{\text{LFM}}\Delta f}{2B_r} \tag{28}$$ where $\Delta f$ is the peak frequency and $\Delta R$ is the target distance. ### III. SIMULA...",Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_058\O_ISAC_058.md,char_offset_39124
C2,Metric usage,O_ISAC_058,20XX,,Photo-THz,Text,Body,"...rk operating at 97.5 GHz over 10-km fiber transmission, which yielded access rates ranging from 15 to 60 Gbit/s after 1-m free-space transmission and range resolutions varying from 1.76 to 3.15 cm. The distance error subsequent to external calibration is under 3 cm. Index Terms—Fiber-wireless network, integrated s...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_058\O_ISAC_058.md,char_offset_1999
C2,Metric usage,O_ISAC_058,20XX,,Photo-THz,Text,Body,...esired sensing SNR conditions. This advancement paves the way for enhanced ISAC systems with increased DRs and improved overall performance. ### *D. Range Resolution and Distance Error of Radar Sensing* We have also conducted more experiments to verify the performance of radar sensing. As mentioned in the previou...,Uses metric related to 'Range Resolution'.,Range Resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_058\O_ISAC_058.md,char_offset_57981
C2,Metric usage,O_ISAC_059,20XX,,FSO,Text,Body,"...g the optimization of mmWave, sub-THz, THz, and optical channels for dual communication and sensing purposes, the role of edge computing in enhancing sensing accuracy, and the analysis of AI-based data analysis tailored for ISAC operations. # ACKNOWLEDGMENT This work was supported by the European Union under the ...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_059\O_ISAC_059.md,char_offset_20738
C2,Metric usage,O_ISAC_061,20XX,,FSO,Text,Body,"...mation. If the reflections from communication UEs are ignorable, the termination value of RMSE in the *asymptotic region* is mainly determined by the range resolution of the OW-ISAC waveform. Furthermore, an increased threshold for light-field SINR raises the requirement for an RMSE curve to converge, and the highe...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_061\O_ISAC_061.md,char_offset_76795
C2,Metric usage,O_ISAC_061,20XX,,FSO,Text,Body,"...blems does not rely on a specific scenario, the simulation for practical C&S performance metrics like bit error rate (BER) and rootmean-square error (RMSE) requires both a model of the environment and an OW-ISAC waveform compatible with the DD scheme. Towards this goal, we establish a simplified scenari...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_061\O_ISAC_061.md,char_offset_73834
C2,Metric usage,O_ISAC_061,20XX,,FSO,Text,Body,"... 70, pp. 240–253, 2022. - <span id=""page-14-23""></span>[\[26\]](#page-1-7) H. Hua, T. X. Han, and J. Xu, ""MIMO integrated sensing and communication: CRB-rate tradeoff,"" *IEEE Trans. Wireless Commun.*, vol. 23, no. 4, pp. 2839–2854, Apr. 2024. - <span id=""page-14-24""></span>[\[27\]](#page-1-8) Z. Ni, J...",Uses metric related to 'CRB'.,CRB,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_061\O_ISAC_061.md,char_offset_86965
C2,Metric usage,O_ISAC_062,20XX,,VLC,Text,Body,"... (slightly large due to absence of reflections). The receiver-side SNR is set to be 20 dB for fair comparison over different cases, and the root MSE (RMSE) over noises is used as performance metric in simulations. Furthermore, we adopt the following state-of-the-art VLP methods as our baselines for per...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_062\O_ISAC_062.md,char_offset_80556
C2,Metric usage,O_ISAC_062,20XX,,VLC,Text,Body,"..._{\mathbf{z}|\chi} \{ \nabla_{\chi}^{2} \ln p(\mathbf{z}|\chi) \}, \tag{109}$$ in which $\mathcal{I}_\chi(\chi)$ is its Fisher information matrix (FIM) [45], and $\nabla_{\chi}^2$ denotes the second-order derivative w.r.t. $\chi$ , while $p(\mathbf{z}|\boldsymbol{\chi}) = \mathcal{N}(\mathbf{z}|...",Uses metric related to 'FIM'.,FIM,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_062\O_ISAC_062.md,char_offset_99515
C2,Metric usage,O_ISAC_062,20XX,,VLC,Text,Body,"...state detection, and structured information models are exploited for tractable performance quantification. A closed-form Cramer-Rao lower bound on UD localization error and pose angle estimate error is established respectively, and the impact of measurement noise, scattering interference, bandwidth, the quantities of...",Uses metric related to 'localization error'.,localization error,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_062\O_ISAC_062.md,char_offset_1323
C2,Metric usage,O_ISAC_065,20XX,,Fiber,Text,Body,"...ltering algorithm. We experimentally demonstrate a proof-of-concept OCDM-ToF system, which simultaneously achieves a 32 Gbit/s data rate and 1.875 cm range resolution after transmission over a 10 km optical fiber and a 3.14 m wireless link at the THz band, for the first time. The experimental results indicate that ...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_065\O_ISAC_065.md,char_offset_1239
C2,Metric usage,O_ISAC_065,20XX,,Fiber,Text,Body,"...6, pp. 110–115, Jun. 2018, doi: [10.1109/MCOM.2018.1700924.](https://dx.doi.org/10.1109/MCOM.2018.1700924) - [4] N. M. Idrees et al., ""Improvement in sensing accuracy of an OFDMbased W-band system,"" *J. Commun. Inf. Netw.*, vol. 7, no. 1, pp. 37–47, Mar. 2022, doi: [10.23919/JCIN.2022.9745480.](https://dx.doi.org/1...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_065\O_ISAC_065.md,char_offset_30482
C2,Metric usage,O_ISAC_068,20XX,,VLC,Text,Body,"...he same frequency and hardware, integration promises cost reduction and the alleviation of associated challenges. The synergy can further enhance the sensing accuracy by leveraging communication signals and unlock diverse applications [8]. JCS envisions communication supporting sensing, thereby also enabling low la...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_068\O_ISAC_068.md,char_offset_4215
C2,Metric usage,O_ISAC_070,20XX,,Photo-THz,Text,Body,"...rated by 3.0 mm after a digitally matched filter, but with and without the fusion sensing processing. As can be seen, the traditional approach with a range resolution of 15.0 mm fails to distinguish the two targets. However, after the multi-channel fusion sensing processing, there are two clear peaks separated by 2...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_070\O_ISAC_070.md,char_offset_41084
C2,Metric usage,O_ISAC_070,20XX,,Photo-THz,Text,Body,"...s induced by higher data rates. Furthermore, theoretical analysis indicates that the data rate embedded onto the chirp carrier also affects the radar sensing accuracy. Specifically, the higher data rate results in better PSLR, with compromised sensing accuracy. Fig. 4(c) presents the measured PSLR and range estimat...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_070\O_ISAC_070.md,char_offset_36067
C2,Metric usage,O_ISAC_071,20XX,,VLC,Text,Body,"...ror correction (FEC) coding limit of $3.8 \times 10^{-3}$ are about 60 and 88 cm, respectively. Fig. 4(c) shows the ranging root mean square error (RMSE) versus HSM ratio $\alpha$ for different distances with filter. It is contrary to the communication BER shown in Fig. 4(a) that the ranging RMSE is...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_071\O_ISAC_071.md,char_offset_16650
C2,Metric usage,O_ISAC_071,20XX,,VLC,Text,Body,"...9/LPT.2025.3570997. Digital Object Identifier 10.1109/LPT.2025.3570997 <span id=""page-0-2""></span>achieve both large transmission capacity and high sensing accuracy [\[3\].](#page-3-2) Since optical ISAC systems usually rely on the reflected light from the target to perform passive sensing, the concept of retrore...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_071\O_ISAC_071.md,char_offset_3643
C2,Metric usage,O_ISAC_073,20XX,,Fiber,Text,Body,"...formance. It also optimizes spectrum use, reduces latency, and enhances overall system performance. Without synchronization, misalignment can lead to localization errors in addition to inefficiencies and system failures [7]. To address these challenges, emerging technologies, such as optical frequency combs and adva...",Uses metric related to 'localization error'.,localization error,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_073\O_ISAC_073.md,char_offset_4387
C2,Metric usage,O_ISAC_074,20XX,,Fiber,Text,Body,"...imation, which is shown in Fig. 3(a) and (b). The yellow circular and green triangle dots denote reference and measured SOPs. It can be observed that RMSEs degrade at SOP rotation corresponding to $(2n+1)\pi/2$ due to incomplete energy transfer between chirp TSs of orthogonal SOPs. The mean root mean ...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_074\O_ISAC_074.md,char_offset_10726
C2,Metric usage,O_ISAC_075,20XX,,VLC,Text,Body,"...erformance can be achieved by using a larger $\beta$ value. <span id=""page-2-2""></span>Figs. 5(a) and (b) show the ranging root mean square error (RMSE) versus distance for different power allocation ratio $\beta$ values with PPC degrees of n=4 and 8, respectively. It can be seen that the ranging R...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_075\O_ISAC_075.md,char_offset_15196
C2,Metric usage,O_ISAC_075,20XX,,VLC,Text,Body,"...communication (RO-ISAC) has revealed great potential lately, due to its advantages of enhanced light reflection, large transmission capacity and high sensing accuracy. Since the overall performance of RO-ISAC systems largely depends on the integrated waveform design, in this letter, we propose a flexible waveform d...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_075\O_ISAC_075.md,char_offset_498
C2,Metric usage,O_ISAC_077,20XX,,Fiber,Text,Body,"...OCDM) waveform-based terahertz-over-fiber (ToF) system for integrated sensing and communication (ISAC) applications. 32 Gbit/s data rate and 1.875 cm range resolution are simultaneously achieved at 0.14 THz. Keywords—Integrated sensing and communication, orthogonal chirp division multiplexing, terahertz-over-fiber...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_077\O_ISAC_077.md,char_offset_715
C2,Metric usage,O_ISAC_077,20XX,,Fiber,Text,Body,"...um access protocol for mobile heterogeneous networks,"" IEEE Commun. Mag., vol. 56, pp. 110–115, June 2018. - [3] N. M. Idrees et al., ""Improvement in sensing accuracy of an OFDMbased W-band system,"" J. Commun. Inf. Netw., vol. 7, pp. 37–47, March 2022. - [4] H. Zhang et al., ""Tbit/s multi-dimensional multiplexing T...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_077\O_ISAC_077.md,char_offset_13434
C2,Metric usage,O_ISAC_080,20XX,,Fiber,Text,Body,"...d photodiodes (BPDs) for coherent detection of the dual-polarization signal. For the US path, an ITLA at ![](_page_4_Figure_12.jpeg) Fig. 4 (a) The RMSE of estimated SOP versus SCPR. (b), (c), (d) and (e) correspond to estimated SOPs on Poincaré sphere when SCPR=-26dB, -24dB, -22dB and -18dB respectiv...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_080\O_ISAC_080.md,char_offset_22793
C2,Metric usage,O_ISAC_080,20XX,,Fiber,Text,Body,"...f approximately 8.9 dB. The sensitivity and the limit of detection (LoD) are 5.3×10-3 rad/***μ***ε and 70.7** *n***ε/√Hz respectively, with vibration localization error equivalent to 8 m.** *Index Terms***—Integrated sensing and communication, nonorthogonal multiple access, optical fiber communication, optical fiber...",Uses metric related to 'localization error'.,localization error,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_080\O_ISAC_080.md,char_offset_2007
C2,Metric usage,O_ISAC_082,20XX,,Fiber,Text,Body,"...rsion. Examples include a W-band photonic ISAC system [19] that uses an OFDM waveform and a two-stage carrier recovery algorithm, achieving a 0.98-cm range resolution and a 47.54-Gb/s data rate. A 300-GHz dual-chirp system [20] employs adaptive frequency offset compensation to eliminate training preambles, providin...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_082\O_ISAC_082.md,char_offset_5230
C2,Metric usage,O_ISAC_086,20XX,,Fiber,Text,Body,"...hich can be eliminated by the electrical filter [27], [37]. Accordingly, the radar range resolution for the $i\_th$ sub-band can be expressed as $$\Delta R_i = \frac{c}{2B_i},\tag{7}$$ where c is the vacuum speed of light, $B_i$ denotes the IBW of the $i\_th$ sub-band. Here, the radar range resoluti...",Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_086\O_ISAC_086.md,char_offset_20373
C2,Metric usage,O_ISAC_086,20XX,,Fiber,Text,Body,"...ing Ka-band and V-band wireless signals is implemented, achieving a communication data rate of 16 Gbit/s and a two-dimension radar imaging of 3.75-cm range resolution, respectively. More importantly, after the multiband data fusion, an 8.6-mm ultra-high resolution is successfully achieved for radar ranging and imag...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_086\O_ISAC_086.md,char_offset_1520
C2,Metric usage,O_ISAC_088,20XX,,Fiber,Text,Body,"...f frames employed in the velocity estimation process. Therefore, by increasing the number of frames collected and processed by the OFDM radar, higher sensing accuracy can be achieved. However, increasing the bandwidth and $N_{frames}$ increases also the volume of sensing IQ streams which are transported and proce...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_088\O_ISAC_088.md,char_offset_7780
C2,Metric usage,O_ISAC_089,20XX,,FSO,Text,Body,"...on, which is also helpful to sense the link status to improve the quality of communication. Furthermore, the trade-off between communication rate and sensing accuracy can be achieved by flexible waveform design. The pulse-modulated waveform is suitable for sensing, while for communication, the PAPR of the signal is...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_089\O_ISAC_089.md,char_offset_32355
C2,Metric usage,O_ISAC_090,20XX,,Fiber,Text,Body,"...tecting and localizing a 3 kHz vibration with 24 rad peak-to-peak phase swing. Compared to conventional methods, our method results in a reduction of localization error by 58%, from 102 m to 43 m, and a reduction in standard deviation of estimated locations by 81%, from 355 m to 67 m. Index Terms—Fiber sensing, inte...",Uses metric related to 'localization error'.,localization error,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_090\O_ISAC_090.md,char_offset_1191
C2,Metric usage,O_ISAC_090,20XX,,Fiber,Text,Body,...nly CW tones are transmitted. Standard deviation of estimated locations versus vibration center frequency and bandwidth at (a) 2 Vpp and (b) 0.5 Vpp. Localization error versus vibration center frequency and bandwidth at (c) 2 Vpp and (d) 0.5 Vpp. The error bar indicates 95% confidence interval for the results obtaine...,Uses metric related to 'Localization error'.,Localization error,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_090\O_ISAC_090.md,char_offset_30283
C2,Metric usage,O_ISAC_161,20XX,,Photo-THz,Text,Body,"...As mentioned earlier, radar development was driven primarily by defense and military needs, progressing toward higher operating frequencies, enhanced range resolution, and the adoption of phased-array architectures. In parallel, wireless communication systems evolved with a focus on improving spectral efficiency, a...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_161\O_ISAC_161.md,char_offset_14421
C2,Metric usage,O_ISAC_161,20XX,,Photo-THz,Text,Body,"...nd spectral efficiency. The integration of these functions on a shared hardware platform calls for joint performance metrics that effectively balance sensing accuracy with communication efficiency, while also considering physical and computational resource limitations. Designing ISAC transceivers that optimize per...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_161\O_ISAC_161.md,char_offset_24662
C2,Metric usage,O_ISAC_162,20XX,,VLC,Text,Body,"...munications. On the other hand, 2) resolution is determined by the *system* aperture in the corresponding spectral dual domains. This means that the range resolution, i.e., the capability of resolving two targets that are at the same angle and speed, but at different ranges, depends on the system bandwidth. The la...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_162\O_ISAC_162.md,char_offset_28069
C2,Metric usage,O_ISAC_163,20XX,,VLC,Text,Body,"...ies for CAV networks is studied in [\[351\]](#page-39-7), which considers improvements in spectrum efficiency as well as a reduction in the amount of localization error performance in MF-RIS-assisted networks. When there is an obstacle in the LOS of a mmWave channel, the signaling overhead of the channel will often b...",Uses metric related to 'localization error'.,localization error,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_163\O_ISAC_163.md,char_offset_185435
C2,Metric usage,O_ISAC_164,20XX,,VLC,Text,Body,"... + 0.5}{f_{\text{max}}}. (22)$$ 6. **Output:** The obtained *T*˜ *e* represents the suboptimal exposure time balancing communication reliability and sensing accuracy in the OC-ISAC system. It is noteworthy that when *f<sup>c</sup>* ≈ *fxv* (i.e., *ε* ≈ 1), the algorithm simplifies to the following: $$\tilde{T}_e...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_164\O_ISAC_164.md,char_offset_35241
C2,Metric usage,O_ISAC_172,20XX,,Fiber,Text,Body,"...r OFDR-ISAC system was conducted. As shown in [Fig. 6\(](#page-5-0)b), the low-speed communication signals exert the minimal influence on the overall localization error, with only a slightly broader distribution observed at longer distances. Additionally, from the [Figs. 6\(](#page-5-0)c) and (d), it can be seen that...",Uses metric related to 'localization error'.,localization error,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_172\O_ISAC_172.md,char_offset_33824
C2,Metric usage,O_ISAC_172,20XX,,Fiber,Text,Body,"...te that the presence of high-speed communication signals inevitably introduces the additional noise on the sensing system, thereby degrading the SNR, sensing accuracy, and distance resolution. This observation further highlights the inherent trade-off between communication and sensing performance in ISAC systems, w...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_172\O_ISAC_172.md,char_offset_37054
C2,Metric usage,O_ISAC_186,20XX,,Fiber,Text,Body,"...age-8-1) shows the ranging results of single and dual targets post-application of the TDS-SS algorithm. At the same time, the root mean square error (RMSE) of the ranging results is calculated, and the formula is RMSE = $$\sqrt{\frac{1}{N} \sum_{i=1}^{N} (\hat{x}_i - x_i)^2}$$ , (11) where ˆx<sup>i</...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_186\O_ISAC_186.md,char_offset_28226
C2,Metric usage,O_ISAC_187,20XX,,Photo-THz,Text,Body,"...ough down conversion and FFT operation. A 16.3-17.826 GHz IM-LFM waveform is experimentally generated and demonstrated for ISAC purposes. The sensing range resolution is better than 0.146 meters with a probability larger than 86%, and a 29.99-Mbps rate communication is achieved with a 500 kHz Doppler frequency shif...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_187\O_ISAC_187.md,char_offset_1430
C2,Metric usage,O_ISAC_187,20XX,,Photo-THz,Text,Body,"...cted range resolution versus number of slopes curve (orange). ### 3.2. Performance trade-off between sensing and communication functions ### 3.2.1. Range resolution and communication rate Since the slope of the IM-LFM waveform is used to convey communication information, the bandwidth of the LFM pulses will vary...",Uses metric related to 'Range resolution'.,Range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_187\O_ISAC_187.md,char_offset_35270
C2,Metric usage,O_ISAC_188,20XX,,Fiber,Text,Body,"...e amplitude modulation (DP-16QAM) signals transmission over 10.4 km fiber, co-existing with interference-fading free DAS. The root mean square error (RMSE) of SOP rotation estimation is 0.48. The feedforward adaptive equalization (FFD-AEQ) based on SOP rotation can employ 1-tap MIMO for pre-equalization...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_188\O_ISAC_188.md,char_offset_7231
C2,Metric usage,O_ISAC_190,20XX,,Fiber,Text,Body,"...tor to compensate for the loss of optical power in the fiber. The OBPF and LO are simultaneously connected to a 90° hybrid coherent receiver (fujitsu FIM24706, 22 GHz bandwidth). Finally, the electrical signals from I port and Q port are simultaneously connected to a digital storage oscilloscope (DSO, ...",Uses metric related to 'FIM'.,FIM,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_190\O_ISAC_190.md,char_offset_21022
C2,Metric usage,O_ISAC_195,20XX,,Fiber,Text,Body,"...results of two dimensions obtained in the range and cross-range slices of the target point are also shown in Fig. [7\(](#page-10-0)b). The calculated range resolution is 14.9 cm with a peak sidelobe ratio (PSLR) of 11.61 dB, while the cross-range resolution is 8.0 cm and the PSLR is 13.23 dB, both of which align cl...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_195\O_ISAC_195.md,char_offset_34914
C2,Metric usage,O_ISAC_199,20XX,,FSO,Text,Body,...exp(-\frac{(\ln I - \mu_X)^2}{2\sigma_X^2})$$ (1) $$\sigma_{\scriptscriptstyle X}^2 = ln(1+\sigma_{\scriptscriptstyle R}^2)$$ ## Rytovvariance: $$\sigma_R^2 = 1.23C_n^2k^{7/6}L^{11/6}$$ The bit error rate for the on–off keying technique is derived as follows: $$BER = rac{1}{2} \operatorname{erfc} \le...,Uses metric related to '\sigma_R'.,\sigma_R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_199\O_ISAC_199.md,char_offset_18648
C2,Metric usage,O_ISAC_200,20XX,,Fiber,Text,Body,"...uch polarization-based ISAC systems. Gradient-based techniques such as adaptive zero-forcing equalization are examined for their potential to enhance sensing accuracy at the expense of communication performance, with strategies discussed for mitigating this trade-off. Additionally, the paper reviews novel machine-l...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_200\O_ISAC_200.md,char_offset_2050
