record_id,title,year,doi,row_origin,phase2_source,title_decision,title_reason_exclude,fulltext_decision,fulltext_reason_exclude,is_final_included,present_in_retrieved_docs,legacy_group_size,legacy_decision_summary,reviewer_initials,date_decided,evidence_status,notes
LEGACY_050,Enhancing Doppler Resilience for Integrated Sensing and Communication Systems through Low Ambiguity Zone Complementary Sequences,2024,10.1109/ICCT62411.2024.10946432,legacy_screening_group,,Exclude,AI: The paper focuses on Doppler resilience for integrated sensing and communication systems but does not explicitly mention the involvement of optical technologies as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_051,AmBC-Aided Integrated Sensing and Communication Systems for V2X Networks,2023,10.1109/ICCWorkshops57953.2023.10283525,legacy_screening_group,,Exclude,"AI: The paper is categorized as 'WIRELESS' and does not explicitly mention optical technologies, suggesting it may not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_052,Learning Human-Blockage Direction Prediction from Indoor mmWave Radio Measurements,2023,10.1109/ICCWorkshops57953.2023.10283569,legacy_screening_group,,Exclude,"AI: The paper focuses on mmWave radio measurements, which does not involve optical technologies as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_053,Multi-Target Acquisition in Multistatic MIMO-OFDM Joint Sensing and Communication,2025,10.1109/ICCWorkshops67674.2025.11162167,legacy_screening_group,,Exclude,"AI: The paper does not explicitly involve optical technologies, thus not meeting the second inclusion criterion.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_054,DAFT-Domain Interference Cancellation Scheme for Full-Duplex AFDM ISAC System,2025,10.1109/ICCWorkshops67674.2025.11162304,legacy_screening_group,,Exclude,"AI: The paper appears to focus on a wireless full-duplex AFDM ISAC system, which suggests it may not involve optical technologies as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_055,Design and Simulation of light Source Layout of Indoor Visible Light Communication System,2021,10.1109/ICICSP54369.2021.9611832,legacy_screening_group,,Exclude,"AI: The paper focuses solely on communication (Visible Light Communication System) without any mention of integrated sensing functionality, thus not meeting criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_056,Integrated Communication and Radar Detection Based-on Single Modulator at W-Band,2024,10.1109/ICICSP62589.2024.10809149,legacy_screening_group,,Exclude,"AI: The paper does not meet the inclusion criteria because it involves W-Band, which is a RF/Millimeter-wave frequency, without any mentioned optical/photonic component.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_057,Antenna-on-Display Featuring 2-D Frequency and Phase Scanning for Integrated Sensing and Communication,2025,10.1109/ICMMT65948.2025.11188032,legacy_screening_group,,Exclude,AI: The paper focuses on RF/millimeter-wave technology with 'Antenna-on-Display' and does not involve optical technologies as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_058,Performance analysis of LEDs in MIMO-OFDM based VLC indoor communication,2019,10.1109/ICOEI.2019.8862745,legacy_screening_group,,Exclude,Published before 2020 (Protocol 4.4),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_059,Radar-to-Radar Communication for Connected Vehicles with Commercial Devices,2025,10.1109/ICTON67126.2025.11125281,legacy_screening_group,,Exclude,AI: The paper does not involve optical technologies as it appears to be focused on RF/millimeter-wave radar systems for connected vehicles.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_060,Photonics-based Terahertz Integrated Communication and Localization for D-band,2024,10.1109/IRMMW-THz60956.2024.10697696,legacy_screening_group,,Exclude,AI: The paper focuses on Terahertz which is not an optical technology as per the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_061,Rate-Distortion Tradeoff of Bistatic Integrated Sensing and Communication,2024,10.1109/ITW61385.2024.10806984,legacy_screening_group,,Exclude,AI: The paper focuses on bistatic integrated sensing and communication but does not explicitly mention the involvement of optical technologies as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_062,A Broadband Dipole Antenna Implemented with Solar Cell,2023,10.1109/iWAT57058.2023.10171779,legacy_screening_group,,Exclude,"AI: The paper focuses on a broadband dipole antenna implemented with a solar cell, which does not meet the inclusion criteria of involving both sensing and communication with optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_063,Bi-Static Sensing with 5G NR Physical Uplink Shared Channel Transmission,2024,10.1109/JCS61227.2024.10646307,legacy_screening_group,,Exclude,AI: The paper involves 5G NR physical uplink shared channel transmission which is purely RF and does not meet the optical technology criterion.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_064,Integrated Communication and Sensing mmWave 5G-NR Research Platform utilizing the Open-Source OAI Stack with Camera-Assisted Beam Management,2025,10.1109/JCS64661.2025.10880630,legacy_screening_group,,Exclude,"AI: The paper is focused on mmWave 5G-NR, which is purely RF/Millimeter-wave without any optical/photonic component, violating exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_065,Channel-Training-Aided Target Sensing for Terahertz Integrated Sensing and Massive MIMO Communications,2025,10.1109/JIOT.2024.3447584,legacy_screening_group,,Exclude,"AI: The paper focuses on Terahertz and Massive MIMO Communications, which does not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_066,Multimodal Sensing for Intelligent V2X: A Review of Recent Advances Toward Deployment,2025,10.1109/JIOT.2025.3601236,legacy_screening_group,,Exclude,AI: The paper does not explicitly mention the integration of optical technologies with both sensing and communication functionalities as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_067,"Space-Frequency Switching MIMO-OFDM ISAC Systems: Architecture, Radar Imaging Algorithm, and Testbed Experiments",2025,10.1109/JIOT.2025.3617471,legacy_screening_group,,Exclude,"AI: The paper focuses on RF/Millimeter-wave technologies (MIMO-OFDM) without any optical/photonic component, violating exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_068,The Role of Photonic Sensing Technologies in Healthcare 5.0: A Comprehensive Review of Future Perspectives and Applications,2025,10.1109/JIOT.2025.3622344,legacy_screening_group,,Exclude,"AI: The paper focuses on photonic sensing technologies in healthcare without clear integration with communication functions, thus not meeting criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_069,Distributed Fiber Optic Sensing (DFOS) in Telecom Networks: Industry Trends and Standards Development,2025,10.1109/JLT.2025.3597192,legacy_screening_group,,Exclude,AI: The paper focuses on Distributed Fiber Optic Sensing in telecom networks without explicit mention of integrated communication functionality beyond the sensing purpose.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_070,Development of a Frequency Agile RF-Photonic Digital Transceiver,2025,10.1109/JLT.2025.3612848,legacy_screening_group,,Exclude,AI: The paper focuses on RF-photonic technology but does not explicitly integrate sensing and communication functionalities as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_071,GaN System-on-Chip: Pushing the Limits of Integration and Functionality,2024,10.1109/JMW.2024.3429615,legacy_screening_group,,Exclude,"AI: The paper does not explicitly mention the integration of sensing and communication functionalities using optical technologies, thus not meeting the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_072,A D-Band Self-Packaged Low Loss Grounded Coplanar Waveguide to Rectangular Waveguide Transition With Silicon-Based Air Cavity-Backed Structure,2024,10.1109/JMW.2024.3459909,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_073,Tailoring the Generalized 2D Airy Beam,2024,10.1109/JPHOT.2024.3378960,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_074,Superpixel Technique Enabled Spatial Phase Modulation Equalization for Power-Efficient Vortex Beam Generation,2024,10.1109/JPHOT.2024.3381547,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_075,Inverse Design of Incoherent Raman Pump Sources for U-Band WDM Transmission Over 125 km G.652.D Fiber,2024,10.1109/JPHOT.2024.3453870,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_076,Polymer Waveguide-Based Crossing Waveguides and Adiabatic-Tapered Directional Couplers for Fiber Compatible Optical Interconnect,2025,10.1109/JPHOT.2025.3564794,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_077,"A Primer on Rate-Splitting Multiple Access: Tutorial, Myths, and Frequently Asked Questions",2023,10.1109/JSAC.2023.3242718,legacy_screening_group,,Exclude,"AI: The paper does not involve optical technologies and focuses on RF/millimeter-wave/THz studies, violating Inclusion Criterion 2 and Exclusion Criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_078,Cram̩r-Rao Bound Optimization for Bistatic ISAC: Transceiver Design and Attention-Based ISACNet,2025,10.1109/JSAC.2025.3607866,legacy_screening_group,,Unscreened,,,,no,no,1,Unscreened,,2025-12-28,legacy_only_not_linked_to_assessed_set,legacy_only_decision_requires_followup
LEGACY_079,WiCaliper: Simultaneous Material and 3D Size Sensing for Everyday Objects Using WiFi,2025,10.1109/JSAC.2025.3609312,legacy_screening_group,,Exclude,"AI: The paper does not involve optical technologies as it uses WiFi, which is a purely RF study without any optical/photonic component, violating criterion 2.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_080,Subspace-Based Super-Resolution Sensing for Bi-Static ISAC with Clock Asynchronism,2025,10.1109/JSAC.2025.3610494,legacy_screening_group,,Exclude,"AI: The paper focuses on bi-static ISAC with clock asynchronism, which implies a primary focus on RF/millimeter-wave aspects without clear involvement of optical technologies as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_081,Blind and Topological Interference Managements for Bistatic Integrated Sensing and Communication,2025,10.1109/JSAC.2025.3611944,legacy_screening_group,,Exclude,"AI: The paper is categorized as 'WIRELESS' and does not explicitly mention optical technologies, suggesting it may not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_082,A General 3D GBSM for 6G ISAC Systems Towards 3GPP Standardization Verified by Channel Measurements,2025,10.1109/JSAC.2025.3612916,legacy_screening_group,,Exclude,"AI: The paper focuses on 6G ISAC systems without explicitly mentioning the integration of optical technologies, thus not meeting the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_083,A D-Band Concurrent 20-Beam MIMO Transmitter Array With a Four-Element Joint Static/Dynamic Beam-Multiplication Beamformer,2025,10.1109/JSSC.2024.3487619,legacy_screening_group,,Exclude,"AI: The paper focuses on a purely RF/Millimeter-wave study without any optical/photonic component, violating exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_084,Rain Motion Vectors Analysis From the Radar Network in Italy,2024,10.1109/JSTARS.2024.3410031,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_085,"In-Band Full-Duplex for Integrated Sensing and Communication: A Review and Perspective on Advances in Electromagnetics, Antennas, and Propagation",2025,10.1109/JSTEAP.2025.3603789,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_086,Microwave Photonics Computational Signal Algebra Framework for Radar Integrated Sensing and Communication Applications,2025,10.1109/LAMC63321.2025.10880541,legacy_screening_group,,Exclude,"AI: The paper focuses on microwave photonics, which does not meet the inclusion criteria of involving optical technologies as defined.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_087,Intelligent Waveform Design and Channel Modeling Using Group Theoretic Weyl-Heisenberg Frames,2024,10.1109/LATINCOM62985.2024.10770683,legacy_screening_group,,Exclude,"AI: The paper focuses on waveform design and channel modeling using group theoretic Weyl-Heisenberg frames, which does not explicitly involve optical technologies or integrate sensing and communication functionalities as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_088,Digital-Twin-Assisted Clustering of Radio Frequency Multipath Components,2025,10.1109/LAWP.2025.3583481,legacy_screening_group,,Exclude,"AI: The paper does not meet the inclusion criteria as it involves purely RF studies without any optical/photonic component, violating criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_089,Reconstructed DM-RS in 5G NR PDSCH for Optimizing ISAC System Performance,2025,10.1109/LCOMM.2025.3624871,legacy_screening_group,,Exclude,"AI: The paper focuses on 5G NR PDSCH and DM-RS, which suggests it is purely an RF/Millimeter-wave study without any optical/photonic component, violating exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_090,Sensing-Oriented Reference Signal Design for Multi-Target Detection in 6G ISAC Systems,2025,10.1109/LCOMM.2025.3636389,legacy_screening_group,,Exclude,"AI: The paper focuses on 6G ISAC systems which typically involve RF/millimeter-wave technologies, and there is no clear indication of the involvement of optical technologies as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_091,Frequency Hopping Joint Radar-Communications with Hybrid Sub-Pulse Frequency and Duration Modulation,2022,10.1109/LWC.2022.3200676,legacy_screening_group,,Exclude,"AI: The paper does not explicitly involve optical technologies, thus not meeting the second inclusion criterion.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_092,Resource Optimization for Delay Estimation in Perceptive Mobile Networks,2024,10.1109/LWC.2023.3325961,legacy_screening_group,,Exclude,"AI: The paper is categorized as 'WIRELESS' and does not explicitly mention involvement of optical technologies or integration of sensing and communication, thus not meeting inclusion criteria 2 and 3.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_093,Channel Spreading Function-Inspired Channel Transfer Function Estimation for OFDM Systems With High Mobility,2025,10.1109/LWC.2025.3565286,legacy_screening_group,,Exclude,"AI: The paper focuses on OFDM systems with high mobility, which is a purely RF/millimeter-wave study without any optical/photonic component, thus not meeting the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_094,Low Complexity Waveform PAPR Reduction in Uplink ISAC System,2025,10.1109/LWC.2025.3635921,legacy_screening_group,,Exclude,"AI: The paper focuses on uplink ISAC system with no explicit mention of optical technologies, thus not meeting the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_095,Meta-Backscatter: A New ISAC Paradigm for Battery-Free Internet of Things,2024,10.1109/MCOM.001.2300624,legacy_screening_group,,Exclude,"AI: The paper does not explicitly mention the involvement of optical technologies, thus not meeting the second inclusion criterion.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_096,6G Networks: Is This an Evolution or a Revolution? [From the Guest Editors],2021,10.1109/MVT.2021.3116995,legacy_screening_group,,Exclude,"AI: The paper does not explicitly mention the integration of sensing and communication using optical technologies, thus not meeting the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_097,Mobile Terahertz Communication and Sensing Systems: A Future Look,2024,10.1109/MVT.2024.3485258,legacy_screening_group,,Exclude,"AI: The paper focuses on Terahertz communication and sensing systems, which does not involve optical technologies as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_098,LFM-PSK-based integrated sensing and communication system in the THz band,2023,10.1109/OECC56963.2023.10209671,legacy_screening_group,,Exclude,"AI: The paper is excluded because it involves purely THz band studies without any optical/photonic component, as per exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_099,Quasi-Deterministic Channel Propagation Model for Human Sensing: Gesture Recognition Use Case,2024,10.1109/OJAP.2024.3371834,legacy_screening_group,,Exclude,"AI: The paper focuses on human sensing for gesture recognition without any apparent integration with optical communication, thus not meeting the inclusion criteria of involving both sensing and communication.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_100,Electromagnetic-Informed Generative Models for Passive RF Sensing and Perception of Body Motions,2024,10.1109/OJAP.2024.3407199,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_101,UAV-Based Intelligent Sensing Over CF-mMIMO Communications: System Design and Experimental Results,2025,10.1109/OJCOMS.2025.3550975,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_102,A Rough Surface-Aided Non-Line-of-Sight Joint Sensing and Communication System for THz Band,2025,10.1109/OJCOMS.2025.3552635,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_103,ISAC in Scalable Cell-Free Massive MIMO Networks With Hardware Impairments,2025,10.1109/OJCOMS.2025.3621773,legacy_screening_group,,Exclude,AI: The paper does not meet the inclusion criteria as it is categorized under 'WIRELESS' and does not explicitly mention the involvement of optical technologies.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_104,Ultrahigh-Performance Radio Frequency System-on-Chip Implementation of a Kalman Filter-Based High-Precision Time and Frequency Synchronization for Networked Integrated Sensing and Communication Systems,2025,10.1109/OJIM.2025.3527532,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_105,Towards a Unified Framework for Physical Layer Security in 5G and Beyond Networks,2022,10.1109/OJVT.2022.3183218,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_106,Super-Resolution-Based Bayesian Learning for the Localization of Extended Targets in mmWave MIMO OFDM Systems,2025,10.1109/OJVT.2025.3627139,legacy_screening_group,,Exclude,"AI: The paper is focused on mmWave MIMO OFDM systems, which does not involve optical technologies as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_107,On Beamforming Design for ISAC Transceiver in Presence of Self-Interference,2024,10.1109/PIMRC59610.2024.10817297,legacy_screening_group,,Exclude,"AI: The paper focuses on beamforming design for ISAC transceiver in presence of self-interference, which implies RF/millimeter-wave/THz studies without explicit mention of optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_108,Experimental Assessment of Tandem-Hopped Radar and Communications (THoRaCs),2019,10.1109/RADAR41533.2019.171280,legacy_screening_group,,Exclude,Published before 2020 (Protocol 4.4),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_109,Collaborative Low-Altitude Air Traffic Control Under Communication Constraints in Integrated Sensing and Communication Networks,2024,10.1109/RADAR58436.2024.10993624,legacy_screening_group,,Exclude,"AI: The paper does not explicitly mention the involvement of optical technologies, thus not meeting the second inclusion criterion.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_110,A Subspace-Based Azimuth-Range-Doppler Estimator with Super-Resolution for OFDM Radar,2024,10.1109/RadarConf2458775.2024.10549590,legacy_screening_group,,Exclude,"AI: The paper focuses on OFDM radar, which is a purely RF/millimeter-wave study without any optical/photonic component, violating exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_111,Super-Resolution Direct Position and Velocity Estimation for Distributed MIMO-OFDM Systems,2025,10.1109/RadarConf2559087.2025.11205025,legacy_screening_group,,Exclude,"AI: The paper focuses on RF/Millimeter-wave/THz study (Distributed MIMO-OFDM Systems) without any optical/photonic component, violating exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_112,Simultaneous Near-Field THz Communications and Sensing with Full Duplex Metasurface Transceivers,2024,10.1109/SPAWC60668.2024.10694467,legacy_screening_group,,Exclude,"AI: The paper focuses on THz communications and sensing without any optical/photonic component, violating criterion 2.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_113,On Performance of RIS-NOMA Assisted Heterogeneous ISAC Networks,2025,10.1109/TCCN.2025.3622346,legacy_screening_group,,Exclude,"AI: The paper focuses on RF-based RIS-NOMA assisted heterogeneous networks, which does not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_114,Integrated Sensing and Communications With Joint Beam-Squint and Beam-Split for mmWave/THz Massive MIMO,2023,10.1109/TCOMM.2023.3252584,legacy_screening_group,,Exclude,"AI: The paper focuses on mmWave/THz Massive MIMO without any optical/photonic component, violating criterion 1 of the inclusion criteria and matching exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_115,Joint Location Sensing and Demodulation for IRS-Assisted ISAC mmWave MIMO Systems,2024,10.1109/TCOMM.2023.3345007,legacy_screening_group,,Exclude,"AI: The paper focuses on RF/millimeter-wave studies without any optical/photonic component, violating Inclusion Criterion 2 and matching Exclusion Criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_116,ISAC-NET: Model-Driven Deep Learning for Integrated Passive Sensing and Communication,2024,10.1109/TCOMM.2024.3375818,legacy_screening_group,,Exclude,"AI: The paper does not explicitly mention the involvement of optical technologies, thus not meeting the second inclusion criterion.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_117,Integrated Localization and Communication for IRS-Assisted Multi-User mmWave MIMO Systems,2024,10.1109/TCOMM.2024.3379399,legacy_screening_group,,Exclude,"AI: The paper is focused on RF/millimeter-wave systems without any optical/photonic component, violating criterion 1 of the inclusion criteria and matching exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_118,Precision Agriculture: Ultra-Compact Sensor and Reconfigurable Antenna for Joint Sensing and Communication,2024,10.1109/TIM.2024.3350126,legacy_screening_group,,Exclude,"AI: The paper focuses on RF/millimeter-wave technology with a reconfigurable antenna, lacking an optical component as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_119,Information-Theoretic Limits of Bistatic Integrated Sensing and Communication,2025,10.1109/TIT.2025.3621465,legacy_screening_group,,Exclude,"AI: The paper focuses on bistatic integrated sensing and communication but does not explicitly mention the involvement of optical technologies, thus not meeting criterion 2.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_120,Generation of Orthogonal THz Pulses for Wireless Communications Based on Diffractive Autoencoder Neural Networks,2025,10.1109/TMLCN.2025.3630589,legacy_screening_group,,Exclude,Does not meet O-ISAC criteria (Optical+Sensing+Comm),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_121,DoA Estimation of Nonuniform Noise Sources via Off-Grid SBL in a Noncooperative Mode Using a Single RF Link,2025,10.1109/TMTT.2024.3464694,legacy_screening_group,,Exclude,"AI: The paper does not involve optical technologies and is purely RF-based, violating inclusion criterion 2 and matching exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_122,"Real-Time 141 GHz JCAS Channel Sounder: Near-Field Switched Beamforming, Carrier Multiplexing, and Context Awareness",2025,10.1109/TMTT.2025.3529345,legacy_screening_group,,Exclude,"AI: The paper is categorized as wireless and does not explicitly mention involvement of optical technologies, thus not meeting inclusion criterion 2.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_123,Microwave Photonics Empowered Integrated Sensing and Communication for 6G,2025,10.1109/TMTT.2025.3532810,legacy_screening_group,,Exclude,"AI: The paper focuses on microwave photonics, which implies a significant RF/millimeter-wave component, not meeting the optical technology criteria as the primary focus.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_124,Photonic Chirp Spread Spectrum THz-ISAC: Constraints and Design Considerations,2025,10.1109/TMTT.2025.3615239,legacy_screening_group,,Exclude,"AI: The paper focuses on THz-ISAC, which does not meet the inclusion criteria of involving optical technologies as it is purely a terahertz study without any optical/photonic component.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_125,Dual-Function Radar-Communications: Information Embedding Using Sidelobe Control and Waveform Diversity,2016,10.1109/TSP.2015.2505667,legacy_screening_group,,Exclude,Published before 2020 (Protocol 4.4),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_126,UAV Detection Based on the Variance of Higher-Order Cumulants,2024,10.1109/TVT.2024.3370590,legacy_screening_group,,Exclude,AI: The paper does not explicitly involve optical technologies or integrate sensing and communication functionalities as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_127,Two-Stage Framework for Sensing Assisted Covert Communications,2025,10.1109/TVT.2025.3531877,legacy_screening_group,,Exclude,"AI: The paper is categorized as 'WIRELESS' and does not explicitly mention optical technologies, suggesting it may not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_128,Low Complexity Super-Resolution OTFS-Assisted ISAC Framework for THz Communication,2025,10.1109/TVT.2025.3590418,legacy_screening_group,,Exclude,"AI: The paper focuses on THz communication without any optical/photonic component, violating criterion 1 of the inclusion criteria and matching exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_129,Super-Resolution Parameter Estimation and Predictable Beamforming Optimization for MIMO-OTFS ISAC Systems,2025,10.1109/TVT.2025.3596241,legacy_screening_group,,Exclude,"AI: The paper focuses on MIMO-OTFS systems which typically involve RF/millimeter-wave technologies, lacking explicit mention of optical technologies as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
