evidence_body_id,evidence_theme,optical_modality,number_of_studies,technical_relevance,metric_clarity,reporting_completeness,validation_maturity,reproducibility,benchmark_readiness,comparison_admissibility,limitation_transparency,overall_evidence_contribution,certainty_summary,notes
S5-analytical_or_simulation,Validation maturity and benchmark readiness: analytical_or_simulation,FSO|VLC_LiFi|fiber|hybrid_optical|other_optical|photonic_THz,32,3,3,3,1,2,1,1,3,2,moderate,"{""section"":""S5"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2,""adequate_share"":0.7813,""raw_token_unique_count"":0,""raw_token_samples"":[],""contributing_study_ids"":[""STC-EADO-OFDM-RANGING-2024-2025"",""STC-LED-OISAC-2024-2025"",""STC-SINGLETON-SCR-00007"",""STC-SINGLETON-SCR-00008"",""STC-SINGLETON-SCR-00009"",""STC-SINGLETON-SCR-00091"",""STC-SINGLETON-SCR-00233"",""STC-SINGLETON-SCR-00256"",""STC-SINGLETON-SCR-00274"",""STC-SINGLETON-SCR-00277"",""STC-SINGLETON-SCR-00407"",""STC-SINGLETON-SCR-00456"",""STC-SINGLETON-SCR-00488"",""STC-SINGLETON-SCR-00527"",""STC-SINGLETON-SCR-00557"",""STC-SINGLETON-SCR-00594"",""STC-SINGLETON-SCR-00626"",""STC-SINGLETON-SCR-00761"",""STC-SINGLETON-SCR-00882"",""STC-SINGLETON-SCR-00885"",""STC-SINGLETON-SCR-00903"",""STC-SINGLETON-SCR-00905"",""STC-SINGLETON-SCR-00906"",""STC-SINGLETON-SCR-00908"",""STC-SINGLETON-SCR-00915"",""STC-SINGLETON-SCR-00925"",""STC-SINGLETON-SCR-00937"",""STC-SINGLETON-SCR-00941"",""STC-SINGLETON-SCR-00980"",""STC-SINGLETON-SCR-01033"",""STC-SINGLETON-SCR-01081"",""STC-SINGLETON-SCR-01103""]}"
S5-field_or_deployment,Validation maturity and benchmark readiness: field_or_deployment,FSO|fiber|photonic_THz,6,2,3,3,3,2,2,1,3,3,high,"{""section"":""S5"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2.75,""adequate_share"":1,""raw_token_unique_count"":0,""raw_token_samples"":[],""contributing_study_ids"":[""STC-REALTIME-BIDIR-DMT-THZ-2024-2026"",""STC-SINGLETON-SCR-00496"",""STC-SINGLETON-SCR-00631"",""STC-SINGLETON-SCR-00730"",""STC-SINGLETON-SCR-01086"",""STC-SUBMARINE-CABLE-DAS-HUIZHOU-2022-2026""]}"
S5-laboratory_or_prototype,Validation maturity and benchmark readiness: laboratory_or_prototype,FSO|VLC_LiFi|fiber|hybrid_optical|other_optical|photonic_THz,168,3,3,3,2,2,2,1,3,3,moderate,"{""section"":""S5"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2,""adequate_share"":0.994,""raw_token_unique_count"":0,""raw_token_samples"":[],""contributing_study_ids"":[""STC-ACO-OFDM-LFM-LIDAR-2025"",""STC-DP-IMDD-THZ-RANGING-2025-2026"",""STC-DSCM-ANN-DT-ECL-2025-2026"",""STC-ENDOGENOUS-TS-FRFT-DAS-2025"",""STC-FRDM-POLARIZATION-SENSING-2025-2026"",""STC-ICP-RL-HLLB-3650KM-2024-2025"",""STC-III-NITRIDE-MOTION-VLC-2023"",""STC-MMW-OFDM-PENG-2023-2024"",""STC-MULTICHANNEL-LFM-QAM-THZ-2024-2026"",""STC-OCDM-THZ-OVER-FIBER-2024-2025"",""STC-ODDM-PHOTONIC-MMW-2024-2025"",""STC-OPA-OWISAC-BEAMFORMING-2024-2025"",""STC-SELF-HOMODYNE-MCF-OFDR-2024-2025"",""STC-SEVENCORE-COMB-SH-DAS-2024-2025"",""STC-SF-LFM-OFDM-THZ-2025-2026"",""STC-SINGLETON-SCR-00001"",""STC-SINGLETON-SCR-00002"",""STC-SINGLETON-SCR-00011"",""STC-SINGLETON-SCR-00012"",""STC-SINGLETON-SCR-00013"",""STC-SINGLETON-SCR-00015"",""STC-SINGLETON-SCR-00036"",""STC-SINGLETON-SCR-00038"",""STC-SINGLETON-SCR-00052"",""STC-SINGLETON-SCR-00056"",""STC-SINGLETON-SCR-00057"",""STC-SINGLETON-SCR-00086"",""STC-SINGLETON-SCR-00110"",""STC-SINGLETON-SCR-00123"",""STC-SINGLETON-SCR-00151"",""STC-SINGLETON-SCR-00160"",""STC-SINGLETON-SCR-00177"",""STC-SINGLETON-SCR-00185"",""STC-SINGLETON-SCR-00189"",""STC-SINGLETON-SCR-00196"",""STC-SINGLETON-SCR-00210"",""STC-SINGLETON-SCR-00218"",""STC-SINGLETON-SCR-00238"",""STC-SINGLETON-SCR-00268"",""STC-SINGLETON-SCR-00273"",""STC-SINGLETON-SCR-00278"",""STC-SINGLETON-SCR-00294"",""STC-SINGLETON-SCR-00312"",""STC-SINGLETON-SCR-00344"",""STC-SINGLETON-SCR-00356"",""STC-SINGLETON-SCR-00361"",""STC-SINGLETON-SCR-00362"",""STC-SINGLETON-SCR-00366"",""STC-SINGLETON-SCR-00367"",""STC-SINGLETON-SCR-00369"",""STC-SINGLETON-SCR-00376"",""STC-SINGLETON-SCR-00379"",""STC-SINGLETON-SCR-00387"",""STC-SINGLETON-SCR-00396"",""STC-SINGLETON-SCR-00406"",""STC-SINGLETON-SCR-00418"",""STC-SINGLETON-SCR-00432"",""STC-SINGLETON-SCR-00436"",""STC-SINGLETON-SCR-00451"",""STC-SINGLETON-SCR-00460"",""STC-SINGLETON-SCR-00473"",""STC-SINGLETON-SCR-00492"",""STC-SINGLETON-SCR-00502"",""STC-SINGLETON-SCR-00506"",""STC-SINGLETON-SCR-00576"",""STC-SINGLETON-SCR-00589"",""STC-SINGLETON-SCR-00602"",""STC-SINGLETON-SCR-00607"",""STC-SINGLETON-SCR-00647"",""STC-SINGLETON-SCR-00665"",""STC-SINGLETON-SCR-00679"",""STC-SINGLETON-SCR-00680"",""STC-SINGLETON-SCR-00719"",""STC-SINGLETON-SCR-00808"",""STC-SINGLETON-SCR-00833"",""STC-SINGLETON-SCR-00836"",""STC-SINGLETON-SCR-00873"",""STC-SINGLETON-SCR-00884"",""STC-SINGLETON-SCR-00887"",""STC-SINGLETON-SCR-00891"",""STC-SINGLETON-SCR-00893"",""STC-SINGLETON-SCR-00896"",""STC-SINGLETON-SCR-00899"",""STC-SINGLETON-SCR-00902"",""STC-SINGLETON-SCR-00904"",""STC-SINGLETON-SCR-00909"",""STC-SINGLETON-SCR-00910"",""STC-SINGLETON-SCR-00912"",""STC-SINGLETON-SCR-00913"",""STC-SINGLETON-SCR-00914"",""STC-SINGLETON-SCR-00916"",""STC-SINGLETON-SCR-00917"",""STC-SINGLETON-SCR-00918"",""STC-SINGLETON-SCR-00919"",""STC-SINGLETON-SCR-00920"",""STC-SINGLETON-SCR-00922"",""STC-SINGLETON-SCR-00926"",""STC-SINGLETON-SCR-00943"",""STC-SINGLETON-SCR-00944"",""STC-SINGLETON-SCR-00949"",""STC-SINGLETON-SCR-00953"",""STC-SINGLETON-SCR-00954"",""STC-SINGLETON-SCR-00959"",""STC-SINGLETON-SCR-00965"",""STC-SINGLETON-SCR-00970"",""STC-SINGLETON-SCR-00974"",""STC-SINGLETON-SCR-00975"",""STC-SINGLETON-SCR-00977"",""STC-SINGLETON-SCR-00979"",""STC-SINGLETON-SCR-00983"",""STC-SINGLETON-SCR-00985"",""STC-SINGLETON-SCR-00986"",""STC-SINGLETON-SCR-00990"",""STC-SINGLETON-SCR-00992"",""STC-SINGLETON-SCR-00994"",""STC-SINGLETON-SCR-00996"",""STC-SINGLETON-SCR-00998"",""STC-SINGLETON-SCR-01000"",""STC-SINGLETON-SCR-01001"",""STC-SINGLETON-SCR-01004"",""STC-SINGLETON-SCR-01006"",""STC-SINGLETON-SCR-01008"",""STC-SINGLETON-SCR-01009"",""STC-SINGLETON-SCR-01010"",""STC-SINGLETON-SCR-01011"",""STC-SINGLETON-SCR-01012"",""STC-SINGLETON-SCR-01018"",""STC-SINGLETON-SCR-01020"",""STC-SINGLETON-SCR-01021"",""STC-SINGLETON-SCR-01023"",""STC-SINGLETON-SCR-01024"",""STC-SINGLETON-SCR-01025"",""STC-SINGLETON-SCR-01028"",""STC-SINGLETON-SCR-01029"",""STC-SINGLETON-SCR-01030"",""STC-SINGLETON-SCR-01032"",""STC-SINGLETON-SCR-01034"",""STC-SINGLETON-SCR-01036"",""STC-SINGLETON-SCR-01040"",""STC-SINGLETON-SCR-01041"",""STC-SINGLETON-SCR-01045"",""STC-SINGLETON-SCR-01047"",""STC-SINGLETON-SCR-01049"",""STC-SINGLETON-SCR-01050"",""STC-SINGLETON-SCR-01059"",""STC-SINGLETON-SCR-01060"",""STC-SINGLETON-SCR-01070"",""STC-SINGLETON-SCR-01071"",""STC-SINGLETON-SCR-01072"",""STC-SINGLETON-SCR-01073"",""STC-SINGLETON-SCR-01079"",""STC-SINGLETON-SCR-01085"",""STC-SINGLETON-SCR-01088"",""STC-SINGLETON-SCR-01093"",""STC-SINGLETON-SCR-01095"",""STC-SINGLETON-SCR-01101"",""STC-SINGLETON-SCR-01105"",""STC-SINGLETON-SCR-01151"",""STC-SINGLETON-SCR-01152"",""STC-SINGLETON-SCR-01153"",""STC-SINGLETON-SCR-01165"",""STC-SINGLETON-SCR-01180"",""STC-SINGLETON-SCR-01188"",""STC-SINGLETON-SCR-01229"",""STC-SUBCARRIER-CHIRP-DBAND-2025"",""STC-TUNABLE-LASER-THZ-FMCW-2025-2026"",""STC-WBAND-POLARIZATION-JRC-2023-2025"",""STC-WBAND-TFDM-DONG-2022-2024""]}"
S6-application_aerospace_satellite_space,Application domain: aerospace_satellite_space,FSO|fiber|hybrid_optical|other_optical|photonic_THz,18,3,3,3,2,2,2,1,3,3,moderate,"{""section"":""S6"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2,""adequate_share"":0.9444,""raw_token_unique_count"":10,""raw_token_samples"":[{""token"":""aerospace"",""count"":8},{""token"":""free_space_optical_communication"",""count"":4},{""token"":""satellite"",""count"":3},{""token"":""free_space_optics"",""count"":1},{""token"":""multiuser_free_space_optics"",""count"":1},{""token"":""satellite_laser_ranging"",""count"":1},{""token"":""space_communication"",""count"":1},{""token"":""space_communications"",""count"":1},{""token"":""space_debris_monitoring"",""count"":1},{""token"":""space_ISAC"",""count"":1}],""contributing_study_ids"":[""STC-SINGLETON-SCR-00091"",""STC-SINGLETON-SCR-00268"",""STC-SINGLETON-SCR-00274"",""STC-SINGLETON-SCR-00361"",""STC-SINGLETON-SCR-00362"",""STC-SINGLETON-SCR-00387"",""STC-SINGLETON-SCR-00396"",""STC-SINGLETON-SCR-00456"",""STC-SINGLETON-SCR-00576"",""STC-SINGLETON-SCR-00679"",""STC-SINGLETON-SCR-00730"",""STC-SINGLETON-SCR-00903"",""STC-SINGLETON-SCR-00908"",""STC-SINGLETON-SCR-00909"",""STC-SINGLETON-SCR-00913"",""STC-SINGLETON-SCR-00944"",""STC-SINGLETON-SCR-00979"",""STC-SINGLETON-SCR-01085""]}"
S6-application_environmental_and_atmospheric_monitoring,Application domain: environmental_and_atmospheric_monitoring,FSO|VLC_LiFi|fiber|hybrid_optical|other_optical|photonic_THz,25,3,3,3,2,2,2,1,3,3,moderate,"{""section"":""S6"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2,""adequate_share"":1,""raw_token_unique_count"":15,""raw_token_samples"":[{""token"":""environment_monitoring"",""count"":13},{""token"":""atmospheric_lidar"",""count"":1},{""token"":""atmospheric_turbulence_monitoring"",""count"":1},{""token"":""electromagnetic_environment_sensing"",""count"":1},{""token"":""environment_imaging"",""count"":1},{""token"":""environment_reconstruction"",""count"":1},{""token"":""marine_environmental_monitoring"",""count"":1},{""token"":""ocean_environment_monitoring"",""count"":1},{""token"":""ocean_science"",""count"":1},{""token"":""potential_fiber_temperature_sensing"",""count"":1},{""token"":""smart_indoor_environment"",""count"":1},{""token"":""temperature_monitoring"",""count"":1},{""token"":""underwater_communication"",""count"":1},{""token"":""water_quality"",""count"":1},{""token"":""weather_sensing"",""count"":1}],""contributing_study_ids"":[""STC-III-NITRIDE-MOTION-VLC-2023"",""STC-OPA-OWISAC-BEAMFORMING-2024-2025"",""STC-SEVENCORE-COMB-SH-DAS-2024-2025"",""STC-SINGLETON-SCR-00002"",""STC-SINGLETON-SCR-00008"",""STC-SINGLETON-SCR-00013"",""STC-SINGLETON-SCR-00218"",""STC-SINGLETON-SCR-00277"",""STC-SINGLETON-SCR-00294"",""STC-SINGLETON-SCR-00344"",""STC-SINGLETON-SCR-00379"",""STC-SINGLETON-SCR-00456"",""STC-SINGLETON-SCR-00679"",""STC-SINGLETON-SCR-00680"",""STC-SINGLETON-SCR-00730"",""STC-SINGLETON-SCR-00917"",""STC-SINGLETON-SCR-00941"",""STC-SINGLETON-SCR-00975"",""STC-SINGLETON-SCR-01021"",""STC-SINGLETON-SCR-01029"",""STC-SINGLETON-SCR-01073"",""STC-SINGLETON-SCR-01085"",""STC-SINGLETON-SCR-01088"",""STC-SINGLETON-SCR-01095"",""STC-SUBMARINE-CABLE-DAS-HUIZHOU-2022-2026""]}"
S6-application_healthcare_biomedical_wearables,Application domain: healthcare_biomedical_wearables,FSO|VLC_LiFi|fiber|hybrid_optical,8,2,2,3,2,2,2,1,3,2,moderate,"{""section"":""S6"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2,""adequate_share"":1,""raw_token_unique_count"":5,""raw_token_samples"":[{""token"":""healthcare"",""count"":5},{""token"":""wearables"",""count"":2},{""token"":""indoor_health_monitoring"",""count"":1},{""token"":""link_health_monitoring"",""count"":1},{""token"":""wearable"",""count"":1}],""contributing_study_ids"":[""STC-SELF-HOMODYNE-MCF-OFDR-2024-2025"",""STC-SINGLETON-SCR-00001"",""STC-SINGLETON-SCR-00009"",""STC-SINGLETON-SCR-00294"",""STC-SINGLETON-SCR-00376"",""STC-SINGLETON-SCR-00451"",""STC-SINGLETON-SCR-00506"",""STC-SINGLETON-SCR-01047""]}"
S6-application_imaging_lidar_mapping,Application domain: imaging_lidar_mapping,FSO|fiber|photonic_THz,19,3,3,3,2,2,2,1,3,3,high,"{""section"":""S6"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2.5,""adequate_share"":0.9474,""raw_token_unique_count"":8,""raw_token_samples"":[{""token"":""radar_imaging"",""count"":7},{""token"":""LiDAR"",""count"":5},{""token"":""LiDAR_ranging"",""count"":2},{""token"":""complex_target_imaging"",""count"":1},{""token"":""FMCW_Lidar"",""count"":1},{""token"":""high_resolution_imaging"",""count"":1},{""token"":""LiDAR_like_ranging"",""count"":1},{""token"":""OPA_LiDAR"",""count"":1}],""contributing_study_ids"":[""STC-EADO-OFDM-RANGING-2024-2025"",""STC-OCDM-THZ-OVER-FIBER-2024-2025"",""STC-OPA-OWISAC-BEAMFORMING-2024-2025"",""STC-SINGLETON-SCR-00256"",""STC-SINGLETON-SCR-00396"",""STC-SINGLETON-SCR-00406"",""STC-SINGLETON-SCR-00576"",""STC-SINGLETON-SCR-00594"",""STC-SINGLETON-SCR-00631"",""STC-SINGLETON-SCR-00891"",""STC-SINGLETON-SCR-00893"",""STC-SINGLETON-SCR-00903"",""STC-SINGLETON-SCR-00908"",""STC-SINGLETON-SCR-00916"",""STC-SINGLETON-SCR-00926"",""STC-SINGLETON-SCR-00980"",""STC-SINGLETON-SCR-00985"",""STC-SINGLETON-SCR-01000"",""STC-SINGLETON-SCR-01009""]}"
S6-application_industrial_and_infrastructure,Application domain: industrial_and_infrastructure,FSO|VLC_LiFi|fiber|hybrid_optical|other_optical|photonic_THz,57,2,3,3,2,2,2,1,3,3,moderate,"{""section"":""S6"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2,""adequate_share"":0.9649,""raw_token_unique_count"":20,""raw_token_samples"":[{""token"":""smart_infrastructure"",""count"":30},{""token"":""industrial"",""count"":22},{""token"":""industrial_IoT"",""count"":4},{""token"":""industrial_internet_of_things"",""count"":2},{""token"":""converged_fiber_infrastructure"",""count"":1},{""token"":""fiber_infrastructure_protection"",""count"":1},{""token"":""fiber_infrastructure_reuse"",""count"":1},{""token"":""high_speed_rail"",""count"":1},{""token"":""industrial_automation"",""count"":1},{""token"":""industrial_networking"",""count"":1},{""token"":""infrastructure_monitoring"",""count"":1},{""token"":""intelligent_factory"",""count"":1},{""token"":""pipeline_safety"",""count"":1},{""token"":""railway_safety"",""count"":1},{""token"":""smart_factory"",""count"":1},{""token"":""smart_manufacturing"",""count"":1},{""token"":""SMART_subsea_cable"",""count"":1},{""token"":""structural_health_monitoring"",""count"":1},{""token"":""structural_sensing"",""count"":1},{""token"":""submarine_optical_cables"",""count"":1}],""contributing_study_ids"":[""STC-ICP-RL-HLLB-3650KM-2024-2025"",""STC-LED-OISAC-2024-2025"",""STC-SEVENCORE-COMB-SH-DAS-2024-2025"",""STC-SINGLETON-SCR-00002"",""STC-SINGLETON-SCR-00008"",""STC-SINGLETON-SCR-00009"",""STC-SINGLETON-SCR-00011"",""STC-SINGLETON-SCR-00012"",""STC-SINGLETON-SCR-00013"",""STC-SINGLETON-SCR-00015"",""STC-SINGLETON-SCR-00036"",""STC-SINGLETON-SCR-00110"",""STC-SINGLETON-SCR-00123"",""STC-SINGLETON-SCR-00177"",""STC-SINGLETON-SCR-00189"",""STC-SINGLETON-SCR-00210"",""STC-SINGLETON-SCR-00218"",""STC-SINGLETON-SCR-00238"",""STC-SINGLETON-SCR-00273"",""STC-SINGLETON-SCR-00274"",""STC-SINGLETON-SCR-00277"",""STC-SINGLETON-SCR-00278"",""STC-SINGLETON-SCR-00294"",""STC-SINGLETON-SCR-00312"",""STC-SINGLETON-SCR-00344"",""STC-SINGLETON-SCR-00356"",""STC-SINGLETON-SCR-00362"",""STC-SINGLETON-SCR-00366"",""STC-SINGLETON-SCR-00367"",""STC-SINGLETON-SCR-00369"",""STC-SINGLETON-SCR-00376"",""STC-SINGLETON-SCR-00379"",""STC-SINGLETON-SCR-00418"",""STC-SINGLETON-SCR-00432"",""STC-SINGLETON-SCR-00436"",""STC-SINGLETON-SCR-00473"",""STC-SINGLETON-SCR-00527"",""STC-SINGLETON-SCR-00557"",""STC-SINGLETON-SCR-00576"",""STC-SINGLETON-SCR-00589"",""STC-SINGLETON-SCR-00607"",""STC-SINGLETON-SCR-00647"",""STC-SINGLETON-SCR-00679"",""STC-SINGLETON-SCR-00680"",""STC-SINGLETON-SCR-00836"",""STC-SINGLETON-SCR-00884"",""STC-SINGLETON-SCR-00887"",""STC-SINGLETON-SCR-00959"",""STC-SINGLETON-SCR-00996"",""STC-SINGLETON-SCR-01004"",""STC-SINGLETON-SCR-01006"",""STC-SINGLETON-SCR-01008"",""STC-SINGLETON-SCR-01032"",""STC-SINGLETON-SCR-01050"",""STC-SINGLETON-SCR-01060"",""STC-SINGLETON-SCR-01086"",""STC-SINGLETON-SCR-01095""]}"
S6-application_localization_positioning_navigation,Application domain: localization_positioning_navigation,FSO|VLC_LiFi|fiber|hybrid_optical|photonic_THz,28,3,3,3,2,2,2,1,3,2,moderate,"{""section"":""S6"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2,""adequate_share"":0.8929,""raw_token_unique_count"":19,""raw_token_samples"":[{""token"":""indoor_positioning"",""count"":5},{""token"":""user_localization"",""count"":4},{""token"":""indoor_localization"",""count"":3},{""token"":""fiber_fault_localization"",""count"":2},{""token"":""aerial_retroreflective_positioning"",""count"":1},{""token"":""beam_tracking"",""count"":1},{""token"":""earthquake_localization"",""count"":1},{""token"":""fiber_vibration_localization"",""count"":1},{""token"":""high_precision_positioning"",""count"":1},{""token"":""identification_sensing_tracking"",""count"":1},{""token"":""indoor_positioning_and_communication"",""count"":1},{""token"":""localization_support"",""count"":1},{""token"":""navigation"",""count"":1},{""token"":""optical_positioning"",""count"":1},{""token"":""positioning"",""count"":1},{""token"":""smart_factory_positioning"",""count"":1},{""token"":""target_localization"",""count"":1},{""token"":""user_equipment_positioning"",""count"":1},{""token"":""warehouse_tracking"",""count"":1}],""contributing_study_ids"":[""STC-DP-IMDD-THZ-RANGING-2025-2026"",""STC-ICP-RL-HLLB-3650KM-2024-2025"",""STC-LED-OISAC-2024-2025"",""STC-SINGLETON-SCR-00056"",""STC-SINGLETON-SCR-00196"",""STC-SINGLETON-SCR-00406"",""STC-SINGLETON-SCR-00488"",""STC-SINGLETON-SCR-00502"",""STC-SINGLETON-SCR-00882"",""STC-SINGLETON-SCR-00905"",""STC-SINGLETON-SCR-00910"",""STC-SINGLETON-SCR-00914"",""STC-SINGLETON-SCR-00915"",""STC-SINGLETON-SCR-00937"",""STC-SINGLETON-SCR-00983"",""STC-SINGLETON-SCR-01000"",""STC-SINGLETON-SCR-01008"",""STC-SINGLETON-SCR-01011"",""STC-SINGLETON-SCR-01023"",""STC-SINGLETON-SCR-01024"",""STC-SINGLETON-SCR-01028"",""STC-SINGLETON-SCR-01029"",""STC-SINGLETON-SCR-01040"",""STC-SINGLETON-SCR-01041"",""STC-SINGLETON-SCR-01050"",""STC-SINGLETON-SCR-01081"",""STC-SINGLETON-SCR-01103"",""STC-SINGLETON-SCR-01165""]}"
S6-application_other_application_domain,Application domain: other_application_domain (mixed/unclassified; non-substantive),VLC_LiFi|fiber|photonic_THz,15,3,3,3,2,2,2,1,3,3,unclear,"{""section"":""S6"",""deterministic_rule"":""mixed_unclassified_fallback_not_eligible_for_substantive_survey_certainty_conclusion"",""substantive_for_survey_conclusion"":false,""core_median"":2.5,""adequate_share"":1,""raw_token_unique_count"":46,""raw_token_samples"":[{""token"":""six_g"",""count"":8},{""token"":""high_capacity_wireless"",""count"":5},{""token"":""radar_ranging"",""count"":4},{""token"":""high_resolution_radar"",""count"":3},{""token"":""mmWave_ISAC"",""count"":3},{""token"":""THz_ISAC"",""count"":3},{""token"":""optical_ISAC"",""count"":2},{""token"":""adaptive_waveform_design"",""count"":1},{""token"":""beam_scanning"",""count"":1},{""token"":""bidirectional_wireless"",""count"":1},{""token"":""centimeter_resolution_radar"",""count"":1},{""token"":""digital_twin"",""count"":1},{""token"":""distributed_acoustic_sensing"",""count"":1},{""token"":""fiber_monitoring"",""count"":1},{""token"":""fiber_wireless_network"",""count"":1},{""token"":""full_duplex_visible_light"",""count"":1},{""token"":""hand_gesture_recognition"",""count"":1},{""token"":""high_rate_wireless"",""count"":1},{""token"":""human_computer_interaction"",""count"":1},{""token"":""ISAR"",""count"":1}],""contributing_study_ids"":[""STC-MULTICHANNEL-LFM-QAM-THZ-2024-2026"",""STC-ODDM-PHOTONIC-MMW-2024-2025"",""STC-SINGLETON-SCR-00052"",""STC-SINGLETON-SCR-00602"",""STC-SINGLETON-SCR-00899"",""STC-SINGLETON-SCR-00919"",""STC-SINGLETON-SCR-00953"",""STC-SINGLETON-SCR-00970"",""STC-SINGLETON-SCR-00974"",""STC-SINGLETON-SCR-00990"",""STC-SINGLETON-SCR-01010"",""STC-SINGLETON-SCR-01036"",""STC-SINGLETON-SCR-01059"",""STC-SINGLETON-SCR-01079"",""STC-SINGLETON-SCR-01101""]}"
S6-application_security_surveillance_resilience,Application domain: security_surveillance_resilience,FSO|VLC_LiFi|fiber|hybrid_optical|other_optical|photonic_THz,25,2,3,3,2,2,2,1,3,3,moderate,"{""section"":""S6"",""deterministic_rule"":""floor_of_dimension_medians_with_n_core_median_and_adequate_share_certainty"",""substantive_for_survey_conclusion"":true,""core_median"":2,""adequate_share"":0.88,""raw_token_unique_count"":12,""raw_token_samples"":[{""token"":""security"",""count"":13},{""token"":""physical_layer_security"",""count"":3},{""token"":""anti_jamming"",""count"":2},{""token"":""anti_jamming_ISAC"",""count"":1},{""token"":""anti_jamming_wireless"",""count"":1},{""token"":""border_security"",""count"":1},{""token"":""fiber_intrusion_monitoring"",""count"":1},{""token"":""fiber_security"",""count"":1},{""token"":""human_intrusion_monitoring"",""count"":1},{""token"":""intrusion_detection"",""count"":1},{""token"":""perimeter_security"",""count"":1},{""token"":""privacy_preserving_multiuser_learning"",""count"":1}],""contributing_study_ids"":[""STC-SINGLETON-SCR-00012"",""STC-SINGLETON-SCR-00015"",""STC-SINGLETON-SCR-00238"",""STC-SINGLETON-SCR-00268"",""STC-SINGLETON-SCR-00278"",""STC-SINGLETON-SCR-00369"",""STC-SINGLETON-SCR-00379"",""STC-SINGLETON-SCR-00387"",""STC-SINGLETON-SCR-00432"",""STC-SINGLETON-SCR-00473"",""STC-SINGLETON-SCR-00589"",""STC-SINGLETON-SCR-00607"",""STC-SINGLETON-SCR-00679"",""STC-SINGLETON-SCR-00680"",""STC-SINGLETON-SCR-00719"",""STC-SINGLETON-SCR-00761"",""STC-SINGLETON-SCR-00885"",""STC-SINGLETON-SCR-00977"",""STC-SINGLETON-SCR-00992"",""STC-SINGLETON-SCR-01045"",""STC-SINGLETON-SCR-01081"",""STC-SINGLETON-SCR-01086"",""STC-SINGLETON-SCR-01105"",""STC-SINGLETON-SCR-01188"",""STC-SINGLETON-SCR-01229""]}"
