study_id,citation,dimension,score_before_cap,score_final,cap_codes,inputs_json,record_trace_json,method_version,source_workbook_sha256
STC-SINGLETON-SCR-00002,Ou X.; Qiu Y.; Luo M.; Li J.; He X.; Gao J.; Sun F.; Zhang P.; Yang G.; Du A.; Li B.; Liu Z.; Li Z.; Xie L.; Xiao X.; Luo J.; Wang W.; Tao J.; Yang Y.. 2024. Integrated Optical Sensing and Communication (IOSAC) System Based on Hybrid-Waveguide Structures,metric_clarity,1,1,,"{""domains"":{""communication"":{""rows"":3,""reported_rows"":1,""operational_rows"":1,""complete_rows"":1,""complete_ratio"":0.3333333333333333,""unresolved_conflicts"":0},""sensing"":{""rows"":5,""reported_rows"":5,""operational_rows"":5,""complete_rows"":5,""complete_ratio"":1,""unresolved_conflicts"":0}},""both_domains"":true,""minimum_domain_complete_ratio"":0.3333,""quarantined_metric_claims"":0}","[{""record_id"":""MET-B20-SCR00002-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5; section_heading=2. Results and Discussion; figure_id=Figure 5a""},{""record_id"":""MET-B20-SCR00002-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5; section_heading=2. Results and Discussion; figure_id=Figure 5b-d""},{""record_id"":""MET-B20-SCR00002-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5;6; section_heading=2. Results and Discussion; figure_id=Figure 5e""},{""record_id"":""MET-B20-SCR00002-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 4""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00002,Ou X.; Qiu Y.; Luo M.; Li J.; He X.; Gao J.; Sun F.; Zhang P.; Yang G.; Du A.; Li B.; Liu Z.; Li Z.; Xie L.; Xiao X.; Luo J.; Wang W.; Tao J.; Yang Y.. 2024. Integrated Optical Sensing and Communication (IOSAC) System Based on Hybrid-Waveguide Structures,reporting_completeness,3,3,,"{""components"":{""modality_and_integration"":1,""shared_resource_and_functions"":1,""waveform_and_front_end"":1,""context"":1,""channel_and_hardware"":1,""dsp_and_design"":1,""validation"":1,""outcome_provenance"":1},""composite"":1,""metric_locator_rows"":8}","[{""record_id"":""EVI-B20-SCR00002-010"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=3; section_heading=2. Results and Discussion; figure_id=Figure 2""},{""record_id"":""MET-B20-SCR00002-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5; section_heading=2. Results and Discussion; figure_id=Figure 5a""},{""record_id"":""MET-B20-SCR00002-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5; section_heading=2. Results and Discussion; figure_id=Figure 5b-d""},{""record_id"":""MET-B20-SCR00002-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5;6; section_heading=2. Results and Discussion; figure_id=Figure 5e""},{""record_id"":""MET-B20-SCR00002-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00002,Ou X.; Qiu Y.; Luo M.; Li J.; He X.; Gao J.; Sun F.; Zhang P.; Yang G.; Du A.; Li B.; Liu Z.; Li Z.; Xie L.; Xiao X.; Luo J.; Wang W.; Tao J.; Yang Y.. 2024. Integrated Optical Sensing and Communication (IOSAC) System Based on Hybrid-Waveguide Structures,validation_maturity,2,2,,"{""canonical_maturity_max"":5,""canonical_categories"":[""controlled_prototype"",""laboratory_experiment"",""simulation""],""field_or_deployment_outcome_by_domain"":{""communication"":false,""sensing"":false},""strong_requires_both_functions"":true}","[{""record_id"":""MET-B20-SCR00002-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5; section_heading=2. Results and Discussion; figure_id=Figure 5a""},{""record_id"":""MET-B20-SCR00002-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5; section_heading=2. Results and Discussion; figure_id=Figure 5b-d""},{""record_id"":""MET-B20-SCR00002-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5;6; section_heading=2. Results and Discussion; figure_id=Figure 5e""},{""record_id"":""MET-B20-SCR00002-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00002,Ou X.; Qiu Y.; Luo M.; Li J.; He X.; Gao J.; Sun F.; Zhang P.; Yang G.; Du A.; Li B.; Liu Z.; Li Z.; Xie L.; Xiao X.; Luo J.; Wang W.; Tao J.; Yang Y.. 2024. Integrated Optical Sensing and Communication (IOSAC) System Based on Hybrid-Waveguide Structures,reproducibility,2,2,,"{""P_repeatable_parameters"":0.5,""D_dataset"":0.5,""C_code_or_model"":0,""S_setup"":1,""V_protocol_and_locator"":1,""composite"":0.6}","[{""record_id"":""EVI-B20-SCR00002-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=7; section_heading=Data Availability Statement""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00002,Ou X.; Qiu Y.; Luo M.; Li J.; He X.; Gao J.; Sun F.; Zhang P.; Yang G.; Du A.; Li B.; Liu Z.; Li Z.; Xie L.; Xiao X.; Luo J.; Wang W.; Tao J.; Yang Y.. 2024. Integrated Optical Sensing and Communication (IOSAC) System Based on Hybrid-Waveguide Structures,benchmark_readiness,2,2,,"{""B_baseline"":0.5,""baseline_class"":""internal"",""A_open_artifact"":0.5,""Pr_protocol"":0.8333,""M_comparison"":0.3333,""V_validation"":0.6667,""composite"":0.5667,""strong_guard_pass"":false}","[{""record_id"":""EVI-B20-SCR00002-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=7; section_heading=Data Availability Statement""},{""record_id"":""MET-B20-SCR00002-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 4""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00002,Ou X.; Qiu Y.; Luo M.; Li J.; He X.; Gao J.; Sun F.; Zhang P.; Yang G.; Du A.; Li B.; Liu Z.; Li Z.; Xie L.; Xiao X.; Luo J.; Wang W.; Tao J.; Yang Y.. 2024. Integrated Optical Sensing and Communication (IOSAC) System Based on Hybrid-Waveguide Structures,comparison_admissibility,1,1,phase_d_survey_use_descriptive_only_cap_1,"{""domain_counts"":{""communication"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":1,""legacy_insufficient"":3},""sensing"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":5,""legacy_insufficient"":5}},""survey_use_class"":""descriptive_only"",""legacy_blank_resolution"":""insufficient_information_due_legacy_extraction""}","[{""record_id"":""MET-B20-SCR00002-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5; section_heading=2. Results and Discussion; figure_id=Figure 5a""},{""record_id"":""MET-B20-SCR00002-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5; section_heading=2. Results and Discussion; figure_id=Figure 5b-d""},{""record_id"":""MET-B20-SCR00002-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=5;6; section_heading=2. Results and Discussion; figure_id=Figure 5e""},{""record_id"":""MET-B20-SCR00002-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 3""},{""record_id"":""MET-B20-SCR00002-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=4; section_heading=2. Results and Discussion; figure_id=Figure 4""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00002,Ou X.; Qiu Y.; Luo M.; Li J.; He X.; Gao J.; Sun F.; Zhang P.; Yang G.; Du A.; Li B.; Liu Z.; Li Z.; Xie L.; Xiao X.; Luo J.; Wang W.; Tao J.; Yang Y.. 2024. Integrated Optical Sensing and Communication (IOSAC) System Based on Hybrid-Waveguide Structures,limitation_transparency,3,3,,"{""L_author_limitations"":1,""G_author_gaps"":1,""A_assumptions"":1,""V_validation_boundary"":1,""T_tradeoff_transparency"":1,""composite"":1}","[{""record_id"":""EVI-B20-SCR00002-011"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=6; section_heading=2. Results and Discussion""},{""record_id"":""TRD-B20-SCR00002-001"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-00002"",""locator"":""pdf_page=3; section_heading=2. Results and Discussion; figure_id=Figure 2""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00002,Ou X.; Qiu Y.; Luo M.; Li J.; He X.; Gao J.; Sun F.; Zhang P.; Yang G.; Du A.; Li B.; Liu Z.; Li Z.; Xie L.; Xiao X.; Luo J.; Wang W.; Tao J.; Yang Y.. 2024. Integrated Optical Sensing and Communication (IOSAC) System Based on Hybrid-Waveguide Structures,overall_evidence_contribution,2,2,,"{""dimension_scores"":{""technical_relevance"":2,""metric_clarity"":1,""reporting_completeness"":3,""validation_maturity"":2,""reproducibility"":2,""benchmark_readiness"":2,""comparison_admissibility"":1,""limitation_transparency"":3},""arithmetic_mean"":2,""quarantined_claims"":0,""unresolved_conflict_register_rows"":0}",[],phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00007,"Ahmed, M. F., Mondal, R. U., Kabir, M. H., & Rahman, A. M. A. (2026). OFDM-based optical integrated sensing and communication framework using embedded pilot subcarriers. Optics Continuum, 5(6), 1706–1720. https://doi.org/10.1364/OPTCON.595843",technical_relevance,2,2,,"{""modality"":""fiber"",""communication_present"":1,""sensing_present"":1,""integration_mechanisms"":[""shared_waveform"",""shared_link_or_channel"",""shared_resource_allocation""],""strong_shared_mechanism"":true,""six_g_relevance"":""inferred""}","[{""record_id"":""EVI-SCR00007-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture; figure_id=Fig. 1""},{""record_id"":""EVI-SCR00007-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture; figure_id=Fig. 1""},{""record_id"":""EVI-SCR00007-005"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture""},{""record_id"":""EVI-SCR00007-006"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=1; printed_page=1706; section_heading=Abstract""},{""record_id"":""EVI-SCR00007-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture""},{""record_id"":""EVI-SCR00007-008"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00007,"Ahmed, M. F., Mondal, R. U., Kabir, M. H., & Rahman, A. M. A. (2026). OFDM-based optical integrated sensing and communication framework using embedded pilot subcarriers. Optics Continuum, 5(6), 1706–1720. https://doi.org/10.1364/OPTCON.595843",metric_clarity,3,3,,"{""domains"":{""communication"":{""rows"":4,""reported_rows"":4,""operational_rows"":4,""complete_rows"":4,""complete_ratio"":1,""unresolved_conflicts"":0},""sensing"":{""rows"":2,""reported_rows"":2,""operational_rows"":2,""complete_rows"":2,""complete_ratio"":1,""unresolved_conflicts"":0}},""both_domains"":true,""minimum_domain_complete_ratio"":1,""quarantined_metric_claims"":0}","[{""record_id"":""MET-SCR00007-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=7; section_heading=6.2. Bit error rate performance; figure_id=Fig. 3; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=6;9;11; section_heading=5.3.1; 6.5; 6.7; figure_id=Figs. 6 and 8; equation_id=Eq. (3)""},{""record_id"":""MET-SCR00007-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=10; section_heading=6.6. Constellation diagram visualization; figure_id=Fig. 7; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=10; section_heading=6.6. Constellation diagram visualization; figure_id=Fig. 7; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=6–8; section_heading=5.2.1; 6.3; figure_id=Fig. 4; equation_id=Eq. (2)""},{""record_id"":""MET-SCR00007-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=11; section_heading=6.8. Joint performance assessment; figure_id=Fig. 9; equation_id=Eq. (2)""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00007,"Ahmed, M. F., Mondal, R. U., Kabir, M. H., & Rahman, A. M. A. (2026). OFDM-based optical integrated sensing and communication framework using embedded pilot subcarriers. Optics Continuum, 5(6), 1706–1720. https://doi.org/10.1364/OPTCON.595843",reporting_completeness,3,3,,"{""components"":{""modality_and_integration"":1,""shared_resource_and_functions"":1,""waveform_and_front_end"":1,""context"":1,""channel_and_hardware"":1,""dsp_and_design"":1,""validation"":1,""outcome_provenance"":1},""composite"":1,""metric_locator_rows"":6}","[{""record_id"":""EVI-SCR00007-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture; figure_id=Fig. 1""},{""record_id"":""EVI-SCR00007-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture; figure_id=Fig. 1""},{""record_id"":""EVI-SCR00007-005"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture""},{""record_id"":""EVI-SCR00007-006"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=1; printed_page=1706; section_heading=Abstract""},{""record_id"":""EVI-SCR00007-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture""},{""record_id"":""EVI-SCR00007-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""MET-SCR00007-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=7; section_heading=6.2. Bit error rate performance; figure_id=Fig. 3; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=6;9;11; section_heading=5.3.1; 6.5; 6.7; figure_id=Figs. 6 and 8; equation_id=Eq. (3)""},{""record_id"":""MET-SCR00007-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=10; section_heading=6.6. Constellation diagram visualization; figure_id=Fig. 7; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=10; section_heading=6.6. Constellation diagram visualization; figure_id=Fig. 7; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=6–8; section_heading=5.2.1; 6.3; figure_id=Fig. 4; equation_id=Eq. (2)""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00007,"Ahmed, M. F., Mondal, R. U., Kabir, M. H., & Rahman, A. M. A. (2026). OFDM-based optical integrated sensing and communication framework using embedded pilot subcarriers. Optics Continuum, 5(6), 1706–1720. https://doi.org/10.1364/OPTCON.595843",validation_maturity,1,1,,"{""canonical_maturity_max"":2,""canonical_categories"":[""analytical_theoretical"",""simulation""],""field_or_deployment_outcome_by_domain"":{""communication"":false,""sensing"":false},""strong_requires_both_functions"":true}","[{""record_id"":""EVI-SCR00007-019"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-020"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-021"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-034"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-042"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=1;5; printed_page=1706;1710; section_heading=Abstract; 4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-043"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=12–13; printed_page=1717–1718; section_heading=7.1. PAPR considerations""},{""record_id"":""MET-SCR00007-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=7; section_heading=6.2. Bit error rate performance; figure_id=Fig. 3; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=6;9;11; section_heading=5.3.1; 6.5; 6.7; figure_id=Figs. 6 and 8; equation_id=Eq. (3)""},{""record_id"":""MET-SCR00007-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=10; section_heading=6.6. Constellation diagram visualization; figure_id=Fig. 7; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=10; section_heading=6.6. Constellation diagram visualization; figure_id=Fig. 7; equation_id=Eq. (1)""},{""record_id"":""MET-SCR00007-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=6–8; section_heading=5.2.1; 6.3; figure_id=Fig. 4; equation_id=Eq. (2)""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00007,"Ahmed, M. F., Mondal, R. U., Kabir, M. H., & Rahman, A. M. A. (2026). OFDM-based optical integrated sensing and communication framework using embedded pilot subcarriers. Optics Continuum, 5(6), 1706–1720. https://doi.org/10.1364/OPTCON.595843",reproducibility,2,2,,"{""P_repeatable_parameters"":0.5,""D_dataset"":0.5,""C_code_or_model"":0.5,""S_setup"":1,""V_protocol_and_locator"":1,""composite"":0.7}","[{""record_id"":""EVI-SCR00007-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture""},{""record_id"":""EVI-SCR00007-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-013"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture""},{""record_id"":""EVI-SCR00007-014"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-015"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-016"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00007,"Ahmed, M. F., Mondal, R. U., Kabir, M. H., & Rahman, A. M. A. (2026). OFDM-based optical integrated sensing and communication framework using embedded pilot subcarriers. Optics Continuum, 5(6), 1706–1720. https://doi.org/10.1364/OPTCON.595843",benchmark_readiness,2,2,,"{""B_baseline"":1,""baseline_class"":""external_or_common"",""A_open_artifact"":0.5,""Pr_protocol"":0.8333,""M_comparison"":0.3333,""V_validation"":0.3333,""composite"":0.6,""strong_guard_pass"":false}","[{""record_id"":""EVI-SCR00007-019"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-020"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-021"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-022"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=3; printed_page=1708; section_heading=2. System architecture""},{""record_id"":""EVI-SCR00007-027"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""EVI-SCR00007-028"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=5; printed_page=1710; section_heading=4. System parameters; table_id=Table 1""},{""record_id"":""MET-SCR00007-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00007"",""locator"":""pdf_page=7; section_heading=6.2. Bit error rate performance; figure_id=Fig. 3; equation_id=Eq. (1)""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
