paper_id,category,tag,status,evidence,full_reasoning
O_ISAC_171,Impairments,Phase Noise,NOT USED,No mention of phase noise in the text.,"The authors describe an experimental setup using a frequency-comb-steered photonic quasi-TTD beamformer. They also demonstrate integrated sensing and communication capabilities, including inverse synthetic aperture radar imaging and high-speed communication."
O_ISAC_171,Impairments,Nonlinearity,NOT USED,No mention of nonlinearity in the text.,"The authors describe an experimental setup using a frequency-comb-steered photonic quasi-TTD beamformer. They also demonstrate integrated sensing and communication capabilities, including inverse synthetic aperture radar imaging and high-speed communication."
O_ISAC_172,Source,DFB Laser,USED (Experiment),A DFB laser (DFB-1550-I-N-1-PM) serves as the laser source.,The authors describe an experimental setup in Section 3 using a DFB laser and propose a novel joint non-disruptive communication and fiber breakpoints localization ISAC-OF system scheme. They also simulate a system in Section 4 to demonstrate the system's high-speed transmission performance.
O_ISAC_172,Modulation,IM/DD,USED (Experiment),"The LFM optical signal is split into two beams via an optical coupler with the 99:1 power ratio. The minor portion is directed to the sensing receiver as the reference signal, while the majority is input to the optical amplitude modulator, simultaneously serving as both the communication carrier and the sensing probe.",The authors describe an experimental setup in Section 3 using a DFB laser and propose a novel joint non-disruptive communication and fiber breakpoints localization ISAC-OF system scheme. They also simulate a system in Section 4 to demonstrate the system's high-speed transmission performance.
O_ISAC_172,Detector,Photodetector (PD),USED (Experiment),"At the communication receiving terminal, the power of the transmitted light is first tuned by a variable optical attenuator (VOA) and then directly detected with a photodetector (PD, Conquer, KG-PR-200 M− A− FC with a 3 dB bandwidth of 200 MHz).",The authors describe an experimental setup in Section 3 using a DFB laser and propose a novel joint non-disruptive communication and fiber breakpoints localization ISAC-OF system scheme. They also simulate a system in Section 4 to demonstrate the system's high-speed transmission performance.
O_ISAC_172,Detector,Balanced Photodetector (BPD),USED (Experiment),"At the sensing receiving terminal, the BS light from the fiber is combined with the reference optical signal via a 1:1 optical coupler (OC2) and then converted into an electrical signal at a balanced photodetector (Thorlabs, PDB415C, 100 MHz bandwidth).",The authors describe an experimental setup in Section 3 using a DFB laser and propose a novel joint non-disruptive communication and fiber breakpoints localization ISAC-OF system scheme. They also simulate a system in Section 4 to demonstrate the system's high-speed transmission performance.
O_ISAC_172,Impairments,Linewidth,MENTIONED,"It can be observed that the laser linewidth is approximately 2.448 MHz, and after calculation, the coherence length in the SMF is about 83.77 m.",The authors describe an experimental setup in Section 3 using a DFB laser and propose a novel joint non-disruptive communication and fiber breakpoints localization ISAC-OF system scheme. They also simulate a system in Section 4 to demonstrate the system's high-speed transmission performance.
O_ISAC_172,Impairments,Phase Noise,MENTIONED,"The phase noise introduced by the larger laser linewidth degrades the SNR of the received sensing signal, thereby limiting the system's distance resolution to achieve its theoretical value.",The authors describe an experimental setup in Section 3 using a DFB laser and propose a novel joint non-disruptive communication and fiber breakpoints localization ISAC-OF system scheme. They also simulate a system in Section 4 to demonstrate the system's high-speed transmission performance.
O_ISAC_173,Source,LED,USED (Experiment),performance with passive tags degraded under the warehouse's mains-powered LED lighting due to 100Hz flicker,The authors describe an experimental setup in a warehouse setting using High-Performance Optical Camera Communications (HP-OCC) with single-photon avalanche diode (SPAD) sensors for high-speed optical communication and centimetre-level localization.
O_ISAC_173,Detector,SPAD,USED (Experiment),HP-OCC leverages the extreme sensitivity and high temporal resolution of SPAD sensors,The authors describe an experimental setup in a warehouse setting using High-Performance Optical Camera Communications (HP-OCC) with single-photon avalanche diode (SPAD) sensors for high-speed optical communication and centimetre-level localization.
O_ISAC_173,Modulation,OOK and ASK,USED (Experiment),System architecture of HP-OCC receivers designed for OOK and ASK transmissions,The authors describe an experimental setup in a warehouse setting using High-Performance Optical Camera Communications (HP-OCC) with single-photon avalanche diode (SPAD) sensors for high-speed optical communication and centimetre-level localization.
O_ISAC_173,Beamforming,Optical analogue to receiver-side beamforming,USED (Experiment),"A camera lens maps light from distinct directions onto unique sensor regions, enabling simultaneous reception across all azimuths and elevations within the field-of-view (FOV)",The authors describe an experimental setup in a warehouse setting using High-Performance Optical Camera Communications (HP-OCC) with single-photon avalanche diode (SPAD) sensors for high-speed optical communication and centimetre-level localization.
O_ISAC_173,Impairments,100Hz flicker,OBSERVED (Experiment),performance with passive tags degraded under the warehouse's mains-powered LED lighting due to 100Hz flicker,The authors describe an experimental setup in a warehouse setting using High-Performance Optical Camera Communications (HP-OCC) with single-photon avalanche diode (SPAD) sensors for high-speed optical communication and centimetre-level localization.
O_ISAC_185,Source,Laser Diode,USED (Experiment),"broadband fluorescent white laser diode (LD, Kyocera SLD Laser 910-00004-IT, optical power 225 mW)",The authors describe an experimental setup using a fluorescent white laser diode and an avalanche photodiode. They also propose a compressive angular projection imaging scheme for 3D localization and an integrated waveform design for efficient sensing and communication.
O_ISAC_185,Detector,APD,USED (Experiment),"avalanche photodiode (APD210A, bandwidth 1 GHz)",The authors describe an experimental setup using a fluorescent white laser diode and an avalanche photodiode. They also propose a compressive angular projection imaging scheme for 3D localization and an integrated waveform design for efficient sensing and communication.
O_ISAC_185,Modulation,DMT,USED (Experiment),The transmitted DMT signal is generated by an AWG,The authors describe an experimental setup using a fluorescent white laser diode and an avalanche photodiode. They also propose a compressive angular projection imaging scheme for 3D localization and an integrated waveform design for efficient sensing and communication.
O_ISAC_185,Beamforming,Structured Illumination,USED (Experiment),The collective lens is mounted on a piezo stage for controllable translation,The authors describe an experimental setup using a fluorescent white laser diode and an avalanche photodiode. They also propose a compressive angular projection imaging scheme for 3D localization and an integrated waveform design for efficient sensing and communication.
O_ISAC_185,Impairments,None,NOT MENTIONED,"No mention of impairments such as linewidth, phase noise, or nonlinearity",The authors describe an experimental setup using a fluorescent white laser diode and an avalanche photodiode. They also propose a compressive angular projection imaging scheme for 3D localization and an integrated waveform design for efficient sensing and communication.
O_ISAC_186,Source,Laser Diode,USED (Simulation),"The chaotic signal generation module is a typical OEO structure, which mainly consists of a laser diode (LD), Mach-Zehnder modulator (MZM), fiber delay line (DL), and photodetector (PD).","The authors propose a novel dual-function radar-communication system based on chaotic optoelectronic oscillators. The system utilizes a laser diode and a Mach-Zehnder modulator to generate chaotic signals with different time delay signatures, which are used for both communication and radar functions."
O_ISAC_186,Modulation,Intensity Modulation,USED (Simulation),"The communication information m(t) is multiplied by c1(t) through a multiplier, while the reversed communication information is multiplied by c0(t).","The authors propose a novel dual-function radar-communication system based on chaotic optoelectronic oscillators. The system utilizes a laser diode and a Mach-Zehnder modulator to generate chaotic signals with different time delay signatures, which are used for both communication and radar functions."
O_ISAC_186,Detector,Photodetector,USED (Simulation),"The chaotic signal generation module is a typical OEO structure, which mainly consists of a laser diode (LD), Mach-Zehnder modulator (MZM), fiber delay line (DL), and photodetector (PD).","The authors propose a novel dual-function radar-communication system based on chaotic optoelectronic oscillators. The system utilizes a laser diode and a Mach-Zehnder modulator to generate chaotic signals with different time delay signatures, which are used for both communication and radar functions."
O_ISAC_186,Impairments,Time Delay Signature,CONSIDERED (Simulation),"The system utilizes chaotic signals with different time delay signatures, which are used for both communication and radar functions.","The authors propose a novel dual-function radar-communication system based on chaotic optoelectronic oscillators. The system utilizes a laser diode and a Mach-Zehnder modulator to generate chaotic signals with different time delay signatures, which are used for both communication and radar functions."
O_ISAC_187,Source,Dual-wavelength laser,USED (Experiment),a dual-wavelength laser source,"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Modulation,IM/DD,NOT USED,"The authors use a dual parallel quadrature phase shift keying modulator (DP-QPSKM), which is a type of coherent modulation.","The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Modulation,"Coherent (MZM, IQ Modulators)",USED (Experiment),a dual parallel quadrature phase shift keying modulator (DP-QPSKM),"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Detector,PIN,NOT USED,"The authors use high-speed photodetectors (PD1 and PD2), but do not specify the type.","The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Detector,APD,NOT USED,"The authors use high-speed photodetectors (PD1 and PD2), but do not specify the type.","The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Detector,Balanced PD,NOT USED,"The authors use high-speed photodetectors (PD1 and PD2), but do not specify the type.","The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Detector,Coherent Receivers,USED (Experiment),The authors use a coherent chirp multiplexed radar receiver.,"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Beamforming,OPA,NOT USED,No optical phase array (OPA) is mentioned in the text.,"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Beamforming,RIS,NOT USED,No reconfigurable intelligent surface (RIS) is mentioned in the text.,"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Beamforming,Lens Arrays,NOT USED,No lens array is mentioned in the text.,"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Impairments,Linewidth,NOT USED,No linewidth is mentioned in the text.,"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Impairments,Phase Noise,NOT USED,No phase noise is mentioned in the text.,"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_187,Impairments,Nonlinearity,NOT USED,No nonlinearity is mentioned in the text.,"The authors describe an experimental setup in Section 2 using a dual-wavelength laser, a dual parallel quadrature phase shift keying modulator (DP-QPSKM), and two high-speed photodetectors. They also propose a photonic-aided Doppler-robust ISAC system based on index modulation and chirp multiplexing."
O_ISAC_188,Source,Narrow Linewidth Laser,USED (Experiment),"narrow linewidth laser (NKT E15, ∼100 Hz) operating at wavelength of 1550.12 nm",The authors describe an experimental setup in Section 3 using a narrow linewidth laser and a coherent receiver with a balanced photodiode (BPD). They also propose a method for endogenous integration of sensing and communication (ISAC) using telecom pilots designed for state of polarization (SOP) rotation estimation.
O_ISAC_188,Detector,Balanced Photodiode (BPD),USED (Experiment),coherent receiver which consists of hybrid and 43 GHz balanced photodiode (BPD),The authors describe an experimental setup in Section 3 using a narrow linewidth laser and a coherent receiver with a balanced photodiode (BPD). They also propose a method for endogenous integration of sensing and communication (ISAC) using telecom pilots designed for state of polarization (SOP) rotation estimation.
O_ISAC_188,Modulation,Coherent,USED (Experiment),coherent receiver,The authors describe an experimental setup in Section 3 using a narrow linewidth laser and a coherent receiver with a balanced photodiode (BPD). They also propose a method for endogenous integration of sensing and communication (ISAC) using telecom pilots designed for state of polarization (SOP) rotation estimation.
O_ISAC_188,Impairments,Linewidth,MENTIONED,"narrow linewidth laser (NKT E15, ∼100 Hz)",The authors describe an experimental setup in Section 3 using a narrow linewidth laser and a coherent receiver with a balanced photodiode (BPD). They also propose a method for endogenous integration of sensing and communication (ISAC) using telecom pilots designed for state of polarization (SOP) rotation estimation.
O_ISAC_188,Impairments,Phase Noise,MENTIONED,laser phase noise,The authors describe an experimental setup in Section 3 using a narrow linewidth laser and a coherent receiver with a balanced photodiode (BPD). They also propose a method for endogenous integration of sensing and communication (ISAC) using telecom pilots designed for state of polarization (SOP) rotation estimation.
O_ISAC_189,Source,Fiber Laser,USED (Experiment),The linewidth of the fiber laser (NKT X15) used in the ISAC scheme is around 100 Hz to ensure sufficient coherent length.,"The authors describe an experimental setup using a fiber laser with a linewidth of 100 Hz, an IQ modulator, and a photodiode. They also propose a novel linear frequency modulated (LFM) pilot-aided radio OFDM fronthaul waveform for integrated sensing and communication over fiber (ISACoF). The LFM pilots serve dual purposes: channel estimation and carrier recovery in communication digital signal processing (DSP), and sensing probe pulses for distributed acoustic sensing (DAS)."
O_ISAC_189,Modulation,IM/DD,USED (Experiment),The analog OFDM signal is directly modulated by an IQ modulator (Fujitsu 7962EP) without a digital quantization procedure.,"The authors describe an experimental setup using a fiber laser with a linewidth of 100 Hz, an IQ modulator, and a photodiode. They also propose a novel linear frequency modulated (LFM) pilot-aided radio OFDM fronthaul waveform for integrated sensing and communication over fiber (ISACoF). The LFM pilots serve dual purposes: channel estimation and carrier recovery in communication digital signal processing (DSP), and sensing probe pulses for distributed acoustic sensing (DAS)."
O_ISAC_189,Detector,Photodiode,USED (Experiment),The radio signal directly generated by the PD can then be sent to the phased array antenna.,"The authors describe an experimental setup using a fiber laser with a linewidth of 100 Hz, an IQ modulator, and a photodiode. They also propose a novel linear frequency modulated (LFM) pilot-aided radio OFDM fronthaul waveform for integrated sensing and communication over fiber (ISACoF). The LFM pilots serve dual purposes: channel estimation and carrier recovery in communication digital signal processing (DSP), and sensing probe pulses for distributed acoustic sensing (DAS)."
O_ISAC_189,Beamforming,Phased Array Antenna,USED (Experiment),"The two MMW phased arrays with a 3-dB bandwidth between 27.2 GHz and 29 GHz can operate in two modes, one is the intermediate frequency (IF) mode and the other is the RF mode.","The authors describe an experimental setup using a fiber laser with a linewidth of 100 Hz, an IQ modulator, and a photodiode. They also propose a novel linear frequency modulated (LFM) pilot-aided radio OFDM fronthaul waveform for integrated sensing and communication over fiber (ISACoF). The LFM pilots serve dual purposes: channel estimation and carrier recovery in communication digital signal processing (DSP), and sensing probe pulses for distributed acoustic sensing (DAS)."
O_ISAC_189,Impairments,Linewidth,MENTIONED,The linewidth of the fiber laser (NKT X15) used in the ISAC scheme is around 100 Hz to ensure sufficient coherent length.,"The authors describe an experimental setup using a fiber laser with a linewidth of 100 Hz, an IQ modulator, and a photodiode. They also propose a novel linear frequency modulated (LFM) pilot-aided radio OFDM fronthaul waveform for integrated sensing and communication over fiber (ISACoF). The LFM pilots serve dual purposes: channel estimation and carrier recovery in communication digital signal processing (DSP), and sensing probe pulses for distributed acoustic sensing (DAS)."
O_ISAC_190,Source,Narrow Linewidth Laser,USED (Experiment),"A continuous-wave narrow linewidth laser (NLL, NP Photonics RLFM-25-1-1550, linewidth <700 Hz) is used as the light source...",The authors describe an experimental setup using a narrow linewidth laser and an electro-optical modulator (EOM) with a composite signal consisting of LFM and ACO-OFDM. They also use a 90° hybrid coherent receiver for sensing and photodetectors (PD) for communication.
O_ISAC_190,Modulation,IM/DD,USED (Experiment),The system is based on intensity modulation/direct detection (IM/DD).,The authors describe an experimental setup using a narrow linewidth laser and an electro-optical modulator (EOM) with a composite signal consisting of LFM and ACO-OFDM. They also use a 90° hybrid coherent receiver for sensing and photodetectors (PD) for communication.
O_ISAC_190,Modulation,Coherent Detection,USED (Experiment),Coherent detection is used at the receiver for sensing.,The authors describe an experimental setup using a narrow linewidth laser and an electro-optical modulator (EOM) with a composite signal consisting of LFM and ACO-OFDM. They also use a 90° hybrid coherent receiver for sensing and photodetectors (PD) for communication.
O_ISAC_190,Detector,Photodetectors (PD),USED (Experiment),The optical communication signal is accessed to the photodetectors (PD) at the forward end of the optical fiber...,The authors describe an experimental setup using a narrow linewidth laser and an electro-optical modulator (EOM) with a composite signal consisting of LFM and ACO-OFDM. They also use a 90° hybrid coherent receiver for sensing and photodetectors (PD) for communication.
O_ISAC_190,Detector,Coherent Receiver,USED (Experiment),"A 90° hybrid coherent receiver (fujitsu FIM24706, 22 GHz bandwidth) is used for sensing.",The authors describe an experimental setup using a narrow linewidth laser and an electro-optical modulator (EOM) with a composite signal consisting of LFM and ACO-OFDM. They also use a 90° hybrid coherent receiver for sensing and photodetectors (PD) for communication.
O_ISAC_190,Impairments,Linewidth,MENTIONED,linewidth <700 Hz,The authors describe an experimental setup using a narrow linewidth laser and an electro-optical modulator (EOM) with a composite signal consisting of LFM and ACO-OFDM. They also use a 90° hybrid coherent receiver for sensing and photodetectors (PD) for communication.
O_ISAC_195,Source,Laser Diode,USED (Experiment),independent laser sources (NKT photonics Koheras BASIK and Santec WSL-100),"The authors describe an experimental setup in Section 3 using a photonic integrated broadband multi-beamformer that employs an optical true-time-delay induced Blass matrix framework for reception. The setup utilizes two independent laser sources, Mach-Zehnder modulators (MZMs), and photodetectors (PDs)."
O_ISAC_195,Modulation,Mach-Zehnder Modulator (MZM),USED (Experiment),The on-chip MZMs are both biased at the quadrature points,"The authors describe an experimental setup in Section 3 using a photonic integrated broadband multi-beamformer that employs an optical true-time-delay induced Blass matrix framework for reception. The setup utilizes two independent laser sources, Mach-Zehnder modulators (MZMs), and photodetectors (PDs)."
O_ISAC_195,Detector,Photodetector (PD),USED (Experiment),"The signals undergo optical-to-electro conversion, thereby enabling multi-beamforming simultaneously, following photodetectors (PDs)","The authors describe an experimental setup in Section 3 using a photonic integrated broadband multi-beamformer that employs an optical true-time-delay induced Blass matrix framework for reception. The setup utilizes two independent laser sources, Mach-Zehnder modulators (MZMs), and photodetectors (PDs)."
O_ISAC_195,Beamforming,Optical True-Time-Delay (OTTD) Blass Matrix,USED (Experiment),The photonic integrated broadband multi-beamformer employs an OTTD-induced Blass matrix framework for reception,"The authors describe an experimental setup in Section 3 using a photonic integrated broadband multi-beamformer that employs an optical true-time-delay induced Blass matrix framework for reception. The setup utilizes two independent laser sources, Mach-Zehnder modulators (MZMs), and photodetectors (PDs)."
O_ISAC_195,Impairments,Nonlinearity,MITIGATED (Experiment),a pre-distortion compensation process for the LFM signal is applied to achieve a linearity result of 0.0091,"The authors describe an experimental setup in Section 3 using a photonic integrated broadband multi-beamformer that employs an optical true-time-delay induced Blass matrix framework for reception. The setup utilizes two independent laser sources, Mach-Zehnder modulators (MZMs), and photodetectors (PDs)."
O_ISAC_199,Source,CW Laser,USED (Simulation),The carrier signal is generated by a continuous wave (CW) laser that is set to 1552 nm wavelength.,"The authors propose a system that integrates a MIMO FSO link with an FBG sensor to mitigate severe signal losses due to atmospheric attenuations, strain, and temperature effects. The system uses a CW laser at 1552 nm, a Mach-Zehnder Modulator (MZM) for intensity modulation, and a PIN photo-detector at the receiver. The FBG sensors are used to monitor temperature and strain variations, which affect the optical link's performance."
O_ISAC_199,Modulation,Intensity Modulation,USED (Simulation),The information signal in electrical form and the light signal from the CW laser are the inputs to the intensity modulator.,"The authors propose a system that integrates a MIMO FSO link with an FBG sensor to mitigate severe signal losses due to atmospheric attenuations, strain, and temperature effects. The system uses a CW laser at 1552 nm, a Mach-Zehnder Modulator (MZM) for intensity modulation, and a PIN photo-detector at the receiver. The FBG sensors are used to monitor temperature and strain variations, which affect the optical link's performance."
O_ISAC_199,Detector,PIN Photo-detector,USED (Simulation),"A PIN photo-detector detects the optical signal at the receiver, and a low-pass Bessel filter filters out high-frequency components and noise.","The authors propose a system that integrates a MIMO FSO link with an FBG sensor to mitigate severe signal losses due to atmospheric attenuations, strain, and temperature effects. The system uses a CW laser at 1552 nm, a Mach-Zehnder Modulator (MZM) for intensity modulation, and a PIN photo-detector at the receiver. The FBG sensors are used to monitor temperature and strain variations, which affect the optical link's performance."
O_ISAC_199,Beamforming,MIMO,USED (Simulation),The MIMO-based FSO channel improves dependability while reducing atmospheric turbulence effects such as scattering and absorption.,"The authors propose a system that integrates a MIMO FSO link with an FBG sensor to mitigate severe signal losses due to atmospheric attenuations, strain, and temperature effects. The system uses a CW laser at 1552 nm, a Mach-Zehnder Modulator (MZM) for intensity modulation, and a PIN photo-detector at the receiver. The FBG sensors are used to monitor temperature and strain variations, which affect the optical link's performance."
O_ISAC_199,Impairments,Atmospheric Attenuation,ANALYZED (Simulation),"The system is analyzed for received bit error rate (BER) and signal power, as well as an eye diagram, under various atmospheric attenuation ranges.","The authors propose a system that integrates a MIMO FSO link with an FBG sensor to mitigate severe signal losses due to atmospheric attenuations, strain, and temperature effects. The system uses a CW laser at 1552 nm, a Mach-Zehnder Modulator (MZM) for intensity modulation, and a PIN photo-detector at the receiver. The FBG sensors are used to monitor temperature and strain variations, which affect the optical link's performance."
O_ISAC_199,Impairments,Temperature and Strain Effects,ANALYZED (Simulation),"The FBG sensors analyze the impact of strain and temperature, which affect the optical link's performance.","The authors propose a system that integrates a MIMO FSO link with an FBG sensor to mitigate severe signal losses due to atmospheric attenuations, strain, and temperature effects. The system uses a CW laser at 1552 nm, a Mach-Zehnder Modulator (MZM) for intensity modulation, and a PIN photo-detector at the receiver. The FBG sensors are used to monitor temperature and strain variations, which affect the optical link's performance."
O_ISAC_200,Source,None,NOT MENTIONED,"No mention of specific sources such as Laser Diodes, VCSELs, LEDs, or Frequency Combs in the provided text.",The authors describe a simulation model in Section 2 using a system model that captures key features of the optical channel. They also discuss the application of adaptive zero-forcing equalization and variational autoencoders in Section 3.
O_ISAC_200,Modulation,None,NOT MENTIONED,"No mention of modulation schemes such as IM/DD or Coherent (MZM, IQ Modulators) in the provided text.",The authors describe a simulation model in Section 2 using a system model that captures key features of the optical channel. They also discuss the application of adaptive zero-forcing equalization and variational autoencoders in Section 3.
O_ISAC_200,Detector,None,NOT MENTIONED,"No mention of detectors such as PIN, APD, Balanced PD, or Coherent Receivers in the provided text.",The authors describe a simulation model in Section 2 using a system model that captures key features of the optical channel. They also discuss the application of adaptive zero-forcing equalization and variational autoencoders in Section 3.
O_ISAC_200,Beamforming,None,NOT MENTIONED,"No mention of beamforming techniques such as OPA, RIS, or Lens Arrays in the provided text.",The authors describe a simulation model in Section 2 using a system model that captures key features of the optical channel. They also discuss the application of adaptive zero-forcing equalization and variational autoencoders in Section 3.
O_ISAC_200,Impairments,PMD,MENTIONED,Polarization mode dispersion (PMD) is mentioned as one of the effects considered in the optical fiber channel model.,The authors describe a simulation model in Section 2 using a system model that captures key features of the optical channel. They also discuss the application of adaptive zero-forcing equalization and variational autoencoders in Section 3.
O_ISAC_200,Impairments,PDL,MENTIONED,Polarization dependent loss (PDL) is mentioned as one of the effects considered in the optical fiber channel model.,The authors describe a simulation model in Section 2 using a system model that captures key features of the optical channel. They also discuss the application of adaptive zero-forcing equalization and variational autoencoders in Section 3.
O_ISAC_202,Source,ASE,USED (Experiment),"The optical covert sensor, based on a Sagnac structure, detects the location of vibration by searching the null frequency in the spectrum. ... the modulated ASE light is spread by an SMF span in the time domain",The authors describe an experimental setup in Section 3 using amplified spontaneous emission (ASE) light and a Sagnac interferometer for covert sensing and communication. They also analyze the impact of communication on covert sensing and the impact of sensing on covert communication.
O_ISAC_202,Modulation,On-Off Keying,USED (Experiment),... the amplified spontaneous emission (ASE) light without optical filtering is modulated by 1.25 Gbps signals from a pulse pattern generator (PPG) with on-off keying.,The authors describe an experimental setup in Section 3 using amplified spontaneous emission (ASE) light and a Sagnac interferometer for covert sensing and communication. They also analyze the impact of communication on covert sensing and the impact of sensing on covert communication.
O_ISAC_202,Detector,Photon Detector,USED (Experiment),... the received signal is amplified by an erbium-doped fiber amplifier (EDFA) and sent into a photon detector (PD) for vibration sensing along the fiber.,The authors describe an experimental setup in Section 3 using amplified spontaneous emission (ASE) light and a Sagnac interferometer for covert sensing and communication. They also analyze the impact of communication on covert sensing and the impact of sensing on covert communication.
O_ISAC_202,Impairments,ASE-ASE beat noise,MENTIONED,"... the second part of Eq. (2) is the ASE-ASE beat noise, which results in the increase of the noise floor.",The authors describe an experimental setup in Section 3 using amplified spontaneous emission (ASE) light and a Sagnac interferometer for covert sensing and communication. They also analyze the impact of communication on covert sensing and the impact of sensing on covert communication.
O_ISAC_203,Detector,Organic Photodetector (OPD),USED (Experiment),We fabricated the first flexible self-powered O-ISAC based on high-speed NIR OPDs...,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Detector,PIN,NOT MENTIONED,No mention of PIN photodetectors in the text.,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Detector,APD,NOT MENTIONED,No mention of APD photodetectors in the text.,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Source,Laser Diode,NOT MENTIONED,No mention of laser diodes in the text.,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Source,LED,USED (Experiment),Visible and NIR LEDs can emit high-frequency light signals by coding the information using a signal generator...,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Modulation,IM/DD,IMPLIED (Experiment),"The authors discuss the use of optical signals for communication, implying the use of IM/DD modulation.",The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Modulation,Coherent,NOT MENTIONED,No mention of coherent modulation in the text.,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Beamforming,OPA,NOT MENTIONED,No mention of optical phased arrays (OPA) in the text.,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Impairments,Linewidth,NOT MENTIONED,No mention of linewidth in the text.,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
O_ISAC_203,Impairments,Phase Noise,NOT MENTIONED,No mention of phase noise in the text.,The authors describe an experimental setup in Section 2 using organic photodetectors (OPDs) for optical sensing and communication. They also discuss the device architecture and optoelectronic performance of flexible O-ISAC in Section 4.
